Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total_Passing,Att_Total_Passing,Cmp%_Total,TotDist,PrgDist,Cmp_Short_Passing,Att_Short_Passing,Cmp%_Short,Cmp_Medium_Passing,Att_Medium_Passing,Cmp%_Medium,Cmp_Long_Passing,Att_Long_Passing,Cmp%_Long,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Tkl_Tackles,Tkl,TklW_Defense,Def 3rd,Mid 3rd,Att 3rd,Tkl_Challenges,Att_Defense,Tkl%,Lost_Defense,Blocks_Defense,Sh,Pass,Int_Defense,Tkl+Int,Clr,Att_PassingTypes,Live,Dead,FK,TB,Sw,Crs_PassingTypes,TI,CK,In,Out,Str,Cmp_PassingTypes,Off_PassingTypes,Blocks_PassingTypes,CrdY,CrdR,2CrdY,Fls,Fld,Off_Misc,Crs_Misc,Int_Misc,TklW_Misc,PKwon,PKcon,OG,Recov,Won,Lost_Misc,Won%,League
Benjamin Mendy,fr FRA,"DF,FW",Manchester City,23,1994,4.0,209,272,76.8,3437,932,110,126,87.3,76,100,76.0,18,27,66.7,1,0.8,0.6,+0.2,9,20,11,5,27,5,71.4,2,0,3,5,7,2,5,0,5,8,13,9,0,Matches,272,223,48,4,0,1,39,44,0,0,0,0,209,1,10,2,0,0,6,1,0,39,8,4,0,0,0,21,5,4,55.6,England
Beram Kayal,il ISR,MF,Brighton,29,1988,8.3,182,235,77.4,2904,800,89,103,86.4,72,88,81.8,13,26,50.0,0,0.5,0.6,-0.5,11,16,4,2,27,18,23.1,10,7,1,6,26,20,11,4,7,12,30,9,0,Matches,235,224,9,0,0,2,5,1,0,0,0,0,182,2,5,2,0,0,15,15,1,5,12,11,0,0,0,54,8,8,50.0,England
Bernardo Silva,pt POR,"FW,MF",Manchester City,22,1994,17.0,836,1000,83.6,12111,2087,487,531,91.7,276,328,84.1,33,64,51.6,4,2.8,2.6,+1.2,31,31,28,5,80,27,20.0,11,9,7,6,30,24,17,1,16,10,37,12,1,Matches,1000,969,30,6,2,6,50,14,10,1,0,0,836,1,22,0,0,0,9,27,0,50,10,18,1,0,0,73,5,14,26.3,England
Boaz Myhill,wls WAL,GK,West Brom,34,1982,1.0,10,19,52.6,482,445,0,0,,2,2,100.0,8,17,47.1,0,0.0,0.0,0.0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,Matches,19,9,10,3,0,0,0,0,0,0,0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,England
Bojan Krkić,es ESP,MF,Stoke City,26,1990,0.8,22,27,81.5,358,69,13,16,81.3,5,6,83.3,3,3,100.0,0,0.0,0.0,0.0,1,1,0,0,2,0,0.0,0,0,0,0,1,1,1,0,1,0,0,0,0,Matches,27,26,1,0,0,0,2,0,0,0,0,0,22,0,2,0,0,0,1,3,0,2,0,0,0,0,0,5,0,0,,England
Brahim Díaz,ma MAR,"FW,DF",Manchester City,17,1999,0.6,25,29,86.2,326,45,16,17,94.1,8,10,80.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,1,,1,0,0,0,0,0,3,0,3,1,2,0,0,Matches,29,29,0,0,0,0,1,0,0,0,0,0,25,0,0,0,0,0,1,4,0,1,1,0,0,0,0,8,0,3,0.0,England
Bruno,es ESP,DF,Brighton,36,1980,22.4,949,1220,77.8,16949,6723,446,492,90.7,371,460,80.7,116,215,54.0,0,0.6,1.0,-0.6,10,54,12,6,78,30,63.6,21,6,3,14,22,8,17,11,6,38,68,76,0,Matches,1220,1005,208,9,0,9,41,199,0,0,0,0,949,7,25,3,0,0,19,8,0,41,38,17,0,1,0,116,28,22,56.0,England
Bruno Martins Indi,nl NED,DF,Stoke City,25,1992,13.8,290,366,79.2,5879,2046,98,111,88.3,150,181,82.9,41,67,61.2,0,0.1,0.1,-0.1,3,25,3,3,28,21,52.6,18,3,0,10,19,9,16,11,5,21,42,77,1,Matches,366,343,22,12,0,6,4,10,0,0,0,0,290,1,3,3,0,0,12,6,1,4,21,12,0,1,0,55,25,21,54.3,England
Callum Hudson-Odoi,eng ENG,"FW,DF",Chelsea,16,2000,0.3,12,18,66.7,222,30,5,6,83.3,5,7,71.4,1,3,33.3,0,0.0,0.0,0.0,0,2,1,0,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,18,18,0,0,0,2,2,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,England
Callum Wilson,eng ENG,FW,Bournemouth,25,1992,22.0,285,413,69.0,3742,826,190,258,73.6,68,97,70.1,11,18,61.1,2,1.5,1.2,+0.5,19,19,16,3,39,9,7.1,2,6,1,1,14,13,15,3,12,3,12,15,0,Matches,413,380,33,3,3,1,15,5,2,0,0,0,285,0,21,0,0,0,37,35,20,15,3,5,0,0,0,64,21,79,21.0,England
Calum Chambers,eng ENG,DF,Arsenal,22,1995,9.6,521,630,82.7,9649,3313,203,228,89.0,257,298,86.2,54,84,64.3,0,0.1,0.2,-0.1,2,30,6,1,43,17,35.7,10,6,1,5,14,9,14,11,3,18,35,47,0,Matches,630,593,35,14,0,7,7,21,0,0,0,0,521,2,7,1,0,0,10,5,0,7,18,10,0,1,0,71,28,29,49.1,England
Cenk Tosun,tr TUR,FW,Everton,26,1991,11.0,187,272,68.8,2224,358,114,149,76.5,32,50,64.0,10,17,58.8,0,1.4,0.7,-1.4,15,7,4,1,9,6,9.1,2,2,2,1,11,10,9,4,5,1,7,13,0,Matches,272,265,5,2,2,1,7,0,1,0,0,0,187,2,9,0,0,0,25,11,9,7,1,3,0,0,0,30,31,66,32.0,England
Cesc Fàbregas,es ESP,MF,Chelsea,30,1987,25.6,1873,2351,79.7,33048,13012,845,949,89.0,722,853,84.6,235,401,58.6,4,6.8,7.6,-2.8,89,249,74,8,348,68,26.1,30,29,9,18,69,51,25,4,21,22,90,26,2,Matches,2351,2075,259,102,22,11,140,4,151,26,53,6,1873,17,38,6,2,1,25,22,5,140,22,49,0,0,0,171,10,22,31.3,England
Chancel Mbemba,cd COD,DF,Newcastle Utd,22,1994,7.5,202,276,73.2,3454,1490,102,120,85.0,81,107,75.7,18,39,46.2,0,0.5,0.5,-0.5,4,11,6,4,21,16,58.8,13,3,0,10,17,7,7,3,4,15,31,44,1,Matches,276,219,56,1,1,0,7,55,0,0,0,0,202,1,5,0,0,0,5,4,0,7,15,12,0,0,0,34,19,17,52.8,England
Charlie Adam,sct SCO,MF,Stoke City,31,1985,4.6,168,285,58.9,3889,1505,51,66,77.3,72,96,75.0,45,107,42.1,0,1.2,1.4,-1.2,6,28,7,4,30,9,29.4,2,5,2,5,17,12,2,0,2,9,18,11,2,Matches,285,252,28,14,3,4,30,4,10,3,4,3,168,5,9,2,1,0,8,8,0,30,9,5,0,0,0,40,7,4,63.6,England
Charlie Austin,eng ENG,FW,Southampton,28,1989,11.5,168,250,67.2,2313,403,98,126,77.8,48,67,71.6,10,21,47.6,0,0.8,0.7,-0.8,4,20,0,0,18,7,30.0,1,3,3,3,10,7,15,3,12,1,8,10,0,Matches,250,241,6,0,1,0,2,1,0,0,0,0,168,3,8,2,0,0,16,16,14,2,1,5,0,0,0,29,38,71,34.9,England
Charlie Daniels,eng ENG,"DF,MF",Bournemouth,30,1986,33.4,1510,2024,74.6,25113,9646,778,915,85.0,604,780,77.4,109,253,43.1,3,2.2,1.7,+0.8,30,124,30,7,155,48,53.7,32,12,4,22,41,19,34,7,27,31,79,114,0,Matches,2024,1603,409,57,2,9,106,338,14,5,2,0,1510,12,59,0,0,0,7,18,0,106,31,34,0,1,0,214,43,44,49.4,England
Charlie Taylor,eng ENG,DF,Burnley,23,1993,10.6,316,463,68.3,5322,2255,149,178,83.7,134,172,77.9,24,82,29.3,0,0.2,0.2,-0.2,4,15,6,5,23,16,58.3,9,6,1,7,12,5,13,5,8,15,31,52,0,Matches,463,351,109,1,0,1,26,108,0,0,0,0,316,3,19,3,0,0,7,12,0,26,15,4,0,0,0,57,23,12,65.7,England
Charly Musonda Jr.,be BEL,FW,Chelsea,20,1996,0.4,15,18,83.3,228,50,9,9,100.0,3,5,60.0,2,2,100.0,0,0.5,0.3,-0.5,1,2,1,0,1,1,100.0,0,0,1,1,1,0,0,0,0,0,1,0,0,Matches,18,18,0,0,2,0,0,0,0,0,0,0,15,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,100.0,England
Cheikhou Kouyaté,sn SEN,MF,West Ham,27,1989,31.1,734,982,74.7,10437,2762,423,521,81.2,240,315,76.2,33,66,50.0,3,1.1,0.6,+1.9,16,56,7,3,66,71,37.1,43,26,2,23,62,39,31,11,20,32,103,56,1,Matches,982,967,12,4,5,1,17,7,0,0,0,0,734,3,25,5,0,0,45,41,6,17,32,49,0,1,0,188,119,108,52.4,England
Chris Brunt,nir NIR,"MF,DF",West Brom,32,1984,21.3,733,1082,67.7,15546,6796,284,328,86.6,274,370,74.1,160,339,47.2,7,4.3,4.5,+2.7,37,98,24,10,100,41,35.5,19,21,1,11,31,20,28,4,24,22,63,45,1,Matches,1082,879,194,57,6,8,139,52,85,54,19,9,733,9,12,5,0,0,15,6,0,139,22,24,0,0,0,148,15,14,51.7,England
Chris Löwe,de GER,DF,Huddersfield,28,1989,17.6,601,868,69.2,10650,4207,274,316,86.7,249,341,73.0,67,161,41.6,0,0.4,0.5,-0.4,5,46,8,5,55,43,45.5,26,15,2,20,44,24,21,8,13,34,77,65,3,Matches,868,661,202,16,0,4,73,171,15,14,1,0,601,5,30,1,0,0,13,8,0,73,34,29,0,1,0,74,12,12,50.0,England
Chris Smalling,eng ENG,DF,Manchester Utd,27,1989,28.2,998,1140,87.5,19226,5423,280,309,90.6,598,647,92.4,94,135,69.6,0,0.2,0.3,-0.2,2,25,2,0,37,40,57.1,28,12,0,16,28,12,32,28,4,63,103,162,1,Matches,1140,1122,17,15,0,2,0,2,0,0,0,0,998,1,10,4,0,0,24,14,2,0,63,25,0,0,0,139,108,48,69.2,England
Chris Wood,nz NZL,FW,Burnley,25,1991,18.0,250,424,59.0,3088,437,165,243,67.9,56,107,52.3,8,14,57.1,1,0.6,0.5,+0.4,11,10,3,0,16,7,23.1,2,3,2,3,13,10,12,4,8,0,7,16,0,Matches,424,417,3,0,1,2,5,0,0,0,0,0,250,4,9,1,0,0,18,16,27,5,0,3,0,0,0,46,83,104,44.4,England
Christian Atsu,gh GHA,"FW,MF",Newcastle Utd,25,1992,19.8,359,513,70.0,4775,1436,220,256,85.9,95,148,64.2,14,38,36.8,2,2.6,2.0,-0.6,25,21,16,3,47,17,35.0,10,7,0,7,20,13,35,5,30,13,30,27,1,Matches,513,497,15,4,1,1,57,7,4,1,2,0,359,1,37,1,0,0,10,26,6,57,13,16,0,0,0,107,13,68,16.0,England
Christian Benteke,be BEL,FW,Crystal Palace,26,1990,24.9,379,675,56.1,4993,1074,243,394,61.7,96,195,49.2,18,32,56.3,5,2.9,1.7,+2.1,28,35,12,0,42,11,11.8,3,7,1,2,17,15,15,3,12,3,14,44,0,Matches,675,639,36,0,3,0,3,0,0,0,0,0,379,0,14,6,0,0,48,27,12,3,3,4,2,0,0,50,236,179,56.9,England
Christian Eriksen,dk DEN,"MF,FW",Tottenham,25,1992,35.8,1919,2509,76.5,35000,9566,820,947,86.6,838,1042,80.4,226,398,56.8,10,11.6,10.7,-1.6,95,264,66,8,333,51,28.8,16,30,5,17,59,42,38,1,37,31,82,21,0,Matches,2509,2221,270,105,24,28,222,11,125,48,48,6,1919,18,57,0,0,0,14,21,1,222,31,29,0,0,0,227,17,27,38.6,England
Christian Fuchs,at AUT,DF,Leicester City,31,1986,21.3,842,1226,68.7,14611,6387,406,480,84.6,313,429,73.0,103,248,41.5,1,1.2,0.9,-0.2,18,77,15,9,85,41,35.0,25,12,4,14,40,26,23,3,20,58,99,86,0,Matches,1226,939,279,14,1,8,71,251,13,1,6,0,842,8,36,1,0,0,12,4,0,71,58,27,0,0,1,132,61,37,62.2,England
Christian Kabasele,be BEL,DF,Watford,26,1991,25.9,677,910,74.4,13472,6282,227,278,81.7,352,425,82.8,88,180,48.9,0,0.1,0.3,-0.1,3,46,5,0,74,42,58.3,28,14,0,21,36,15,37,23,14,34,76,185,0,Matches,910,876,30,28,0,10,1,2,0,0,0,0,677,4,7,5,0,0,31,16,0,1,34,25,0,1,1,98,103,45,69.6,England
Christopher Schindler,de GER,DF,Huddersfield,27,1990,36.3,1133,1401,80.9,22466,7583,363,416,87.3,622,714,87.1,137,237,57.8,1,2.3,1.1,-1.3,9,54,0,0,80,83,58.5,56,27,0,24,41,17,54,30,24,75,158,275,1,Matches,1401,1359,38,34,0,7,4,4,0,0,0,0,1133,4,6,8,1,1,30,21,1,4,75,61,0,0,0,156,152,92,62.3,England
Ciaran Clark,ie IRL,DF,Newcastle Utd,27,1989,19.4,511,715,71.5,10211,4380,171,199,85.9,251,308,81.5,71,176,40.3,1,0.7,0.4,+0.3,4,43,3,0,29,25,52.4,17,8,0,11,21,10,15,10,5,17,42,144,1,Matches,715,680,31,21,1,3,2,10,0,0,0,0,511,4,8,3,0,0,17,13,0,2,17,17,0,2,0,95,38,37,50.7,England
Claudio Bravo,cl CHI,GK,Manchester City,34,1983,2.5,64,71,90.1,1601,1126,4,4,100.0,43,44,97.7,17,23,73.9,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,Matches,71,56,15,5,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,100.0,England
Claudio Yacob,ar ARG,MF,West Brom,30,1987,10.0,312,374,83.4,5511,1591,130,146,89.0,152,174,87.4,25,44,56.8,0,0.0,0.1,0.0,1,34,0,0,28,36,48.1,23,13,0,13,27,14,14,6,8,16,52,25,2,Matches,374,369,5,3,0,2,0,0,0,0,0,0,312,0,3,5,0,0,25,12,0,0,16,27,0,0,0,75,18,27,40.0,England
Collin Quaner,de GER,"FW,MF",Huddersfield,26,1991,14.2,319,449,71.0,4115,1105,202,261,77.4,89,122,73.0,5,22,22.7,4,2.5,1.5,+1.5,17,26,7,3,44,22,34.6,8,8,6,9,26,17,24,4,20,11,33,15,0,Matches,449,442,5,1,0,1,22,3,1,0,0,0,319,2,19,4,0,0,14,26,3,22,11,15,0,0,0,91,14,25,35.9,England
Connor Goldson,eng ENG,DF,Brighton,24,1992,2.2,63,86,73.3,1270,512,21,25,84.0,29,37,78.4,12,21,57.1,0,0.0,0.0,0.0,0,6,0,0,3,2,25.0,1,1,0,1,4,3,3,3,0,1,3,9,0,Matches,86,80,6,4,1,0,1,2,0,0,0,0,63,0,1,1,0,0,2,2,0,1,1,2,0,0,0,12,9,4,69.2,England
Connor Roberts,wls WAL,DF,Swansea City,21,1995,3.0,131,181,72.4,2076,533,70,80,87.5,45,61,73.8,11,25,44.0,0,0.0,0.1,0.0,0,6,2,0,11,6,100.0,5,1,0,3,3,0,2,0,2,3,9,6,0,Matches,181,147,33,1,0,0,13,32,0,0,0,0,131,1,10,0,0,0,0,7,0,13,3,4,0,0,0,17,3,6,33.3,England
Craig Cathcart,nir NIR,DF,Watford,28,1989,5.8,143,186,76.9,3103,1225,43,48,89.6,75,88,85.2,24,45,53.3,0,0.0,0.0,0.0,0,8,1,0,11,8,80.0,5,3,0,4,5,1,8,6,2,3,11,38,0,Matches,186,181,4,4,0,5,0,0,0,0,0,0,143,1,1,1,0,0,2,1,0,0,3,5,0,0,0,32,10,6,62.5,England
Craig Dawson,eng ENG,DF,West Brom,27,1990,27.9,765,1114,68.7,14860,7328,314,385,81.6,318,420,75.7,117,253,46.2,0,1.2,1.1,-1.2,10,79,19,14,83,38,36.1,25,7,6,13,36,23,39,26,13,52,90,140,0,Matches,1114,938,168,10,0,8,42,158,0,0,0,0,765,8,28,6,0,0,35,22,4,42,52,28,0,0,0,133,115,62,65.0,England
Cuco Martina,cw CUW,DF,Everton,27,1989,20.3,792,1040,76.2,12947,5506,410,450,91.1,289,385,75.1,72,158,45.6,2,1.4,1.7,+0.6,13,50,23,14,68,61,58.7,38,15,8,27,46,19,17,4,13,42,103,130,2,Matches,1040,813,226,12,1,2,45,214,0,0,0,0,792,1,16,2,0,0,26,9,2,45,42,35,0,0,0,117,22,35,38.6,England
Cédric Soares,pt POR,DF,Southampton,25,1991,31.0,1273,1760,72.3,20179,8020,740,816,90.7,396,549,72.1,113,307,36.8,3,3.1,3.4,-0.1,24,108,37,24,139,54,71.0,40,10,4,22,31,9,32,8,24,24,78,109,2,Matches,1760,1381,374,31,2,19,137,343,0,0,0,0,1273,5,49,3,0,0,16,19,3,137,24,34,0,0,0,155,30,62,32.6,England
César Azpilicueta,es ESP,DF,Chelsea,27,1989,37.0,2469,2924,84.4,42480,14966,1110,1198,92.7,1120,1277,87.7,187,340,55.0,6,4.8,5.1,+1.2,31,215,38,14,240,80,50.0,47,26,7,27,54,27,48,22,26,54,134,135,1,Matches,2924,2789,122,51,10,22,80,71,0,0,0,0,2469,13,23,1,0,0,25,13,1,80,54,59,0,0,1,207,80,53,60.2,England
Dale Stephens,eng ENG,MF,Brighton,28,1989,36.0,1472,1763,83.5,29027,8748,517,594,87.0,685,785,87.3,232,314,73.9,3,2.3,1.5,+0.7,17,164,13,0,191,104,28.1,63,39,2,32,114,82,53,16,37,63,167,69,1,Matches,1763,1726,31,9,3,27,0,0,0,0,0,0,1472,6,13,6,0,0,50,17,0,0,63,62,0,1,0,293,28,30,48.3,England
Daley Blind,nl NED,"DF,MF",Manchester Utd,27,1990,4.0,220,274,80.3,3520,1332,120,132,90.9,74,92,80.4,22,43,51.2,0,0.2,0.6,-0.2,4,18,7,3,23,6,28.6,3,2,1,2,7,5,3,0,3,7,13,14,0,Matches,274,234,40,1,0,0,26,24,15,1,12,0,220,0,3,0,0,0,4,4,0,26,7,4,0,0,0,23,8,6,57.1,England
Damien Delaney,ie IRL,DF,Crystal Palace,36,1981,1.1,30,38,78.9,517,401,15,15,100.0,10,13,76.9,3,7,42.9,0,0.0,0.0,0.0,0,1,0,0,0,2,100.0,2,0,0,1,1,0,5,4,1,3,5,7,0,Matches,38,37,1,1,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0,0,0,3,1,0,0,0,6,0,4,0.0,England
Dan Gosling,eng ENG,MF,Bournemouth,27,1990,21.6,825,1074,76.8,14011,4628,387,476,81.3,345,427,80.8,75,120,62.5,1,0.9,1.6,+0.1,17,104,14,1,134,50,27.9,19,26,5,19,68,49,36,8,28,25,75,35,0,Matches,1074,1040,31,17,1,6,6,3,1,0,0,0,825,3,31,8,0,0,38,25,2,6,25,25,0,1,0,151,54,55,49.5,England
Daniel Amartey,gh GHA,DF,Leicester City,22,1994,5.4,239,310,77.1,3859,1555,129,142,90.8,83,109,76.1,20,45,44.4,0,0.0,0.1,0.0,0,14,0,0,14,8,42.9,7,1,0,3,7,4,7,3,4,7,15,21,1,Matches,310,249,61,1,0,2,0,60,0,0,0,0,239,0,1,2,1,1,5,7,0,0,7,4,0,0,0,30,10,7,58.8,England
Daniel Sturridge,eng ENG,FW,Liverpool,27,1989,4.8,103,130,79.2,1506,360,60,71,84.5,37,45,82.2,3,3,100.0,1,0.8,0.5,+0.2,13,10,8,0,16,0,0.0,0,0,0,0,1,1,1,0,1,0,0,1,0,Matches,130,123,6,1,0,1,2,0,0,0,0,0,103,1,3,0,0,0,1,9,2,2,0,0,0,0,0,10,2,3,40.0,England
Daniel Sturridge,eng ENG,FW,West Brom,27,1989,1.3,23,33,69.7,388,148,13,18,72.2,7,9,77.8,3,5,60.0,0,0.2,0.0,-0.2,3,4,2,0,6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,33,30,3,0,1,0,2,0,0,0,0,0,23,0,0,0,0,0,0,1,1,2,0,0,0,0,0,4,1,3,25.0,England
Danilo,br BRA,DF,Manchester City,26,1991,15.0,1106,1255,88.1,17501,4137,581,613,94.8,437,484,90.3,62,102,60.8,2,0.2,0.8,+1.8,5,79,14,1,89,43,54.3,25,12,6,19,35,16,15,6,9,19,62,33,0,Matches,1255,1126,125,9,2,8,24,116,0,0,0,0,1106,4,17,2,0,0,12,10,0,24,19,29,0,0,0,65,16,6,72.7,England
Danny Drinkwater,eng ENG,MF,Chelsea,27,1990,5.9,331,389,85.1,5287,1189,173,192,90.1,119,133,89.5,28,36,77.8,0,0.3,0.8,-0.3,5,39,3,0,32,15,17.6,6,8,1,3,17,14,10,2,8,8,23,7,0,Matches,389,384,3,3,3,6,2,0,0,0,0,0,331,2,5,0,0,0,10,4,0,2,8,10,0,0,0,37,0,3,0.0,England
Danny Ings,eng ENG,FW,Liverpool,25,1992,3.0,47,79,59.5,719,124,25,35,71.4,13,21,61.9,5,7,71.4,0,0.1,0.1,-0.1,3,3,3,0,9,5,,1,3,1,0,0,0,4,0,4,2,7,1,0,Matches,79,78,1,1,0,1,3,0,0,0,0,0,47,0,5,0,0,0,6,3,3,3,2,3,0,0,0,8,4,9,30.8,England
Danny Rose,eng ENG,DF,Tottenham,27,1990,8.9,401,535,75.0,7367,3021,163,196,83.2,187,237,78.9,43,80,53.8,1,0.6,0.9,+0.4,10,36,17,5,56,15,53.3,6,7,2,8,15,7,12,6,6,9,24,15,0,Matches,535,407,127,13,0,3,57,99,15,3,7,0,401,1,18,4,0,0,12,24,0,57,9,11,0,0,0,45,8,5,61.5,England
Danny Simpson,eng ENG,DF,Leicester City,30,1987,25.6,898,1195,75.1,14466,5625,456,521,87.5,332,440,75.5,75,160,46.9,0,0.1,0.3,-0.1,4,57,7,5,54,38,48.9,31,6,1,22,45,23,31,19,12,34,72,132,1,Matches,1195,905,288,22,2,6,23,266,0,0,0,0,898,2,26,4,0,0,21,10,0,23,34,22,0,1,0,130,39,45,46.4,England
Danny Welbeck,eng ENG,"FW,MF",Arsenal,26,1990,13.3,315,396,79.5,3792,545,213,251,84.9,78,99,78.8,2,6,33.3,2,1.4,1.1,+0.6,13,7,9,0,23,20,33.3,9,5,6,4,12,8,22,1,21,11,31,13,0,Matches,396,390,6,0,2,0,2,2,0,0,0,0,315,0,7,1,0,0,13,20,4,2,11,13,0,0,0,38,23,33,41.1,England
Danny Williams,us USA,MF,Huddersfield,28,1989,12.5,322,426,75.6,5595,1143,140,156,89.7,143,183,78.1,29,58,50.0,0,0.2,0.4,-0.2,4,29,4,2,27,23,31.8,13,9,1,7,22,15,12,2,10,26,49,27,0,Matches,426,415,9,7,3,4,8,2,0,0,0,0,322,2,11,2,0,0,17,16,2,8,26,14,0,0,0,84,9,19,32.1,England
Darren Fletcher,sct SCO,MF,Stoke City,33,1984,24.7,843,1105,76.3,16453,5280,309,374,82.6,362,420,86.2,138,241,57.3,1,1.6,1.9,-0.6,23,77,18,3,100,47,27.3,23,20,4,15,55,40,13,3,10,26,73,33,3,Matches,1105,1042,59,23,6,19,49,4,26,18,8,0,843,4,20,0,0,0,14,25,0,49,26,26,0,0,0,133,21,21,50.0,England
Daryl Janmaat,nl NED,DF,Watford,28,1989,20.2,750,1041,72.0,12214,5462,416,470,88.5,237,355,66.8,79,173,45.7,0,1.0,1.3,-1.0,12,83,29,15,107,46,42.3,29,10,7,22,52,30,16,5,11,33,79,61,0,Matches,1041,834,202,2,0,7,68,200,0,0,0,0,750,5,17,3,0,0,14,4,1,68,33,31,0,0,0,114,26,17,60.5,England
David Luiz,br BRA,"DF,MF",Chelsea,30,1987,9.3,420,495,84.8,8848,2964,124,135,91.9,209,227,92.1,78,116,67.2,0,0.0,0.1,0.0,1,37,3,0,31,18,52.4,13,4,1,11,21,10,9,5,4,24,42,45,2,Matches,495,472,21,21,0,5,1,0,0,0,0,0,420,2,2,4,1,0,12,15,0,1,24,11,0,0,0,66,15,16,48.4,England
David Ospina,co COL,GK,Arsenal,28,1988,4.2,108,144,75.0,2837,2120,19,19,100.0,56,56,100.0,33,69,47.8,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,Matches,144,104,40,12,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,4,0,0,0,0,0,0,0,13,2,0,100.0,England
David Silva,es ESP,MF,Manchester City,31,1986,27.0,2183,2520,86.6,31050,6817,1258,1356,92.8,751,858,87.5,80,138,58.0,11,8.4,8.1,+2.6,61,201,87,5,337,32,20.0,11,17,4,9,45,36,28,5,23,18,50,7,0,Matches,2520,2429,81,26,18,4,74,7,48,0,27,0,2183,10,43,5,0,0,21,36,4,74,18,21,0,0,0,135,14,10,58.3,England
David de Gea,es ESP,GK,Manchester Utd,26,1990,37.0,686,1092,62.8,23707,20013,74,75,98.7,287,289,99.3,321,721,44.5,0,0.0,0.0,0.0,1,13,0,0,0,0,0.0,0,0,0,0,1,1,1,0,1,0,0,9,3,Matches,1092,698,391,101,0,1,0,0,0,0,0,0,686,3,0,0,0,0,0,4,0,0,0,0,0,0,0,39,1,1,50.0,England
Davide Zappacosta,it ITA,"DF,MF",Chelsea,25,1992,12.2,514,660,77.9,7506,1763,297,322,92.2,164,215,76.3,28,49,57.1,1,1.3,1.6,-0.3,13,11,14,13,22,26,44.0,14,9,3,11,25,14,11,2,9,6,32,26,0,Matches,660,526,131,2,0,0,84,128,1,0,0,0,514,3,33,0,0,0,7,10,5,84,6,11,0,0,0,67,14,6,70.0,England
Davinson Sánchez,co COL,DF,Tottenham,21,1996,28.2,1677,1879,89.2,34818,13608,466,501,93.0,962,1016,94.7,241,335,71.9,0,0.1,0.3,-0.1,4,59,2,0,82,38,45.0,28,9,1,18,40,22,26,10,16,38,76,162,0,Matches,1879,1825,51,45,0,14,3,6,0,0,0,0,1677,3,6,1,1,0,25,18,0,3,38,24,0,0,1,164,73,61,54.5,England
Davy Klaassen,nl NED,"MF,FW",Everton,24,1993,2.8,80,103,77.7,1223,282,39,47,83.0,32,40,80.0,4,5,80.0,0,0.1,0.1,-0.1,2,5,2,0,11,3,33.3,1,2,0,2,6,4,2,1,1,1,4,2,0,Matches,103,98,5,0,0,1,3,1,0,0,0,0,80,0,7,0,0,0,5,2,1,3,1,1,0,0,0,10,2,3,40.0,England
Davy Pröpper,nl NED,MF,Brighton,25,1991,34.7,1088,1405,77.4,20957,6052,410,498,82.3,488,582,83.8,157,234,67.1,4,1.4,1.3,+2.6,19,134,17,3,188,73,21.7,35,35,3,18,83,65,35,11,24,60,133,80,2,Matches,1405,1393,6,3,2,29,12,0,0,0,0,0,1088,6,31,2,1,0,41,11,2,12,60,44,0,0,0,245,46,41,52.9,England
DeAndre Yedlin,us USA,DF,Newcastle Utd,24,1993,31.6,1032,1398,73.8,15393,6339,594,670,88.7,347,492,70.5,59,158,37.3,2,2.0,1.4,0.0,19,58,26,16,74,57,48.1,39,14,4,26,54,28,37,7,30,44,101,114,0,Matches,1398,1068,327,5,2,4,73,322,0,0,0,0,1032,3,32,5,0,0,32,26,9,73,44,33,0,0,1,156,47,50,48.5,England
Dean Whitehead,eng ENG,MF,Huddersfield,35,1982,0.8,43,51,84.3,808,221,15,17,88.2,25,30,83.3,3,4,75.0,0,0.0,0.0,0.0,0,3,0,0,1,0,0.0,0,0,0,0,1,1,1,0,1,2,2,0,0,Matches,51,49,2,1,0,0,0,1,0,0,0,0,43,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,1,0,100.0,England
Declan Rice,eng ENG,"DF,MF",West Ham,18,1999,15.9,457,588,77.7,8829,3396,171,191,89.5,220,254,86.6,57,119,47.9,0,0.1,0.1,-0.1,2,34,5,0,36,36,60.0,25,10,1,15,25,10,19,13,6,27,63,77,1,Matches,588,568,17,9,1,1,5,7,0,0,0,0,457,3,9,1,0,0,5,2,0,5,27,24,0,0,0,72,31,35,47.0,England
