Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total_Passing,Att_Total_Passing,Cmp%_Total,TotDist,PrgDist,Cmp_Short_Passing,Att_Short_Passing,Cmp%_Short,Cmp_Medium_Passing,Att_Medium_Passing,Cmp%_Medium,Cmp_Long_Passing,Att_Long_Passing,Cmp%_Long,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Tkl_Tackles,Tkl,TklW_Defense,Def 3rd,Mid 3rd,Att 3rd,Tkl_Challenges,Att_Defense,Tkl%,Lost_Defense,Blocks_Defense,Sh,Pass,Int_Defense,Tkl+Int,Clr,Att_PassingTypes,Live,Dead,FK,TB,Sw,Crs_PassingTypes,TI,CK,In,Out,Str,Cmp_PassingTypes,Off_PassingTypes,Blocks_PassingTypes,CrdY,CrdR,2CrdY,Fls,Fld,Off_Misc,Crs_Misc,Int_Misc,TklW_Misc,PKwon,PKcon,OG,Recov,Won,Lost_Misc,Won%,League
Lee Seung-woo,kr KOR,"MF,FW",Hellas Verona,19,1998,4.0,126,164,76.8,1825,384,69,79,87.3,37,49,75.5,9,15,60.0,0,0.1,0.3,-0.1,3,12,3,0,18,3,0.0,0,1,2,0,6,6,1,0,1,2,5,0,0,Matches,164,156,8,2,0,2,4,2,2,1,0,0,126,0,4,4,0,0,9,10,0,4,2,2,0,0,0,19,1,8,11.1,Italy
Leonardo Bonucci,it ITA,DF,Milan,30,1987,34.3,1781,2103,84.7,41618,18623,364,408,89.2,1056,1141,92.6,359,518,69.3,1,0.9,1.1,+0.1,14,209,18,1,176,30,61.1,22,7,1,11,18,7,31,22,9,51,81,132,0,Matches,2103,1960,127,123,2,39,12,4,0,0,0,0,1781,16,13,5,1,0,23,25,9,12,51,21,0,0,0,146,52,42,55.3,Italy
Leonardo Capezzi,it ITA,MF,Sampdoria,22,1995,2.4,112,151,74.2,1726,818,61,66,92.4,38,52,73.1,9,29,31.0,1,0.7,0.8,+0.3,10,16,3,0,20,8,66.7,5,3,0,4,6,2,6,0,6,0,8,3,0,Matches,151,134,17,8,0,0,15,0,9,6,2,0,112,0,0,0,0,0,4,0,0,15,0,4,0,0,0,18,0,0,,Italy
Leonardo Pavoletti,it ITA,FW,Cagliari,28,1988,30.2,523,806,64.9,6978,1148,325,454,71.6,131,220,59.5,30,58,51.7,0,2.1,1.8,-2.1,24,28,16,1,59,27,9.5,5,14,8,2,21,19,13,5,8,13,40,28,0,Matches,806,797,3,1,0,4,3,0,0,0,0,0,523,6,11,8,0,0,76,32,28,3,13,13,1,2,0,65,200,149,57.3,Italy
Leonardo Spinazzola,it ITA,DF,Atalanta,24,1993,16.7,741,980,75.6,12099,3892,382,431,88.6,242,303,79.9,75,153,49.0,3,1.8,2.0,+1.2,15,47,33,15,78,14,46.7,9,4,1,7,15,8,25,6,19,18,32,44,1,Matches,980,857,122,14,1,10,65,108,0,0,0,0,741,1,38,1,0,0,10,9,0,65,18,5,0,1,0,114,9,9,50.0,Italy
Lisandro López,ar ARG,DF,Inter,27,1989,0.5,26,28,92.9,421,118,12,12,100.0,12,13,92.3,2,3,66.7,0,0.0,0.0,0.0,0,0,0,0,1,2,0.0,1,1,0,0,2,2,0,0,0,1,3,3,0,Matches,28,28,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,1,1,0,0,1,2,0,0,0,7,1,0,100.0,Italy
Lorenco Šimić,hr CRO,DF,SPAL,21,1996,3.5,86,116,74.1,1735,622,23,30,76.7,52,56,92.9,9,24,37.5,0,0.0,0.0,0.0,0,7,1,0,10,5,75.0,5,0,0,3,4,1,7,4,3,11,16,15,0,Matches,116,113,1,1,0,3,0,0,0,0,0,0,86,2,1,1,0,0,4,0,0,0,11,3,0,0,0,16,5,8,38.5,Italy
Lorenzo Crisetig,it ITA,MF,Bologna,24,1993,6.2,313,360,86.9,5267,1706,156,171,91.2,114,130,87.7,30,41,73.2,0,0.0,0.1,0.0,1,39,1,0,37,18,29.2,8,9,1,7,24,17,8,2,6,13,31,16,1,Matches,360,349,11,9,0,6,2,1,1,1,0,0,313,0,5,4,0,0,13,6,0,2,13,14,1,0,0,34,5,6,45.5,Italy
Lorenzo De Silvestri,it ITA,DF,Torino,29,1988,32.8,1255,1758,71.4,19469,8969,694,812,85.5,452,652,69.3,76,187,40.6,2,1.7,1.3,+0.3,16,91,23,13,135,39,61.5,19,13,7,16,26,10,47,10,37,27,66,165,0,Matches,1758,1376,377,16,0,3,81,361,0,0,0,0,1255,5,58,3,2,1,43,22,3,81,27,25,0,2,0,133,95,42,69.3,Italy
Lorenzo Del Pinto,it ITA,MF,Benevento,27,1990,8.4,336,411,81.8,5123,989,165,192,85.9,126,145,86.9,19,33,57.6,0,0.2,0.2,-0.2,5,23,3,0,26,23,28.0,10,10,3,7,25,18,13,4,9,16,39,7,2,Matches,411,402,9,7,0,1,1,1,0,0,0,0,336,0,9,6,0,0,23,14,0,1,16,17,0,1,0,57,9,19,32.1,Italy
Lorenzo Insigne,it ITA,FW,Napoli,26,1991,34.3,2137,2573,83.1,26710,5243,1462,1590,91.9,465,599,77.6,76,147,51.7,11,12.6,9.3,-1.6,102,112,81,10,186,29,39.4,11,13,5,13,33,20,20,0,20,17,46,4,0,Matches,2573,2446,122,23,23,6,74,54,8,2,4,0,2137,5,52,4,0,0,10,33,34,74,17,17,0,0,0,169,3,10,23.1,Italy
Lorenzo Pellegrini,it ITA,MF,Roma,21,1996,20.0,787,1016,77.5,12942,4049,382,449,85.1,289,356,81.2,79,135,58.5,2,4.1,3.8,-2.1,45,103,23,7,123,36,28.6,16,11,9,10,35,25,21,2,19,41,77,21,1,Matches,1016,951,60,11,6,4,80,7,41,17,16,0,787,5,27,2,1,0,26,32,2,80,41,20,0,0,0,118,27,23,54.0,Italy
Lorenzo Tonelli,it ITA,DF,Napoli,27,1990,3.9,218,232,94.0,3231,1331,109,113,96.5,83,87,95.4,13,15,86.7,0,0.0,0.3,0.0,0,10,0,0,14,7,55.6,4,3,0,5,9,4,2,1,1,7,14,10,0,Matches,232,223,9,9,0,0,0,0,0,0,0,0,218,0,3,0,0,0,1,7,0,0,7,1,0,0,0,16,13,10,56.5,Italy
Lorenzo Venuti,it ITA,DF,Benevento,22,1995,26.6,971,1197,81.1,15880,5632,513,570,90.0,351,408,86.0,85,157,54.1,1,2.0,1.6,-1.0,20,48,17,12,74,44,43.2,26,12,6,16,37,21,40,16,24,40,84,105,3,Matches,1197,983,209,25,1,7,45,183,1,0,0,0,971,5,32,4,0,0,20,49,2,45,40,34,0,0,1,116,23,35,39.7,Italy
Luca Antei,it ITA,DF,Benevento,25,1992,6.6,316,365,86.6,6748,2422,77,83,92.8,197,210,93.8,39,69,56.5,0,0.0,0.0,0.0,0,17,0,0,16,19,54.5,12,7,0,6,11,5,10,8,2,26,45,35,0,Matches,365,341,24,20,0,3,1,4,0,0,0,0,316,0,1,1,1,0,10,7,0,1,26,14,0,0,0,28,7,4,63.6,Italy
Luca Antonelli,it ITA,"DF,FW",Milan,30,1987,1.6,77,94,81.9,1179,426,36,41,87.8,40,45,88.9,0,7,0.0,0,0.0,0.0,0.0,1,7,0,0,10,1,0.0,0,0,1,0,2,2,1,0,1,1,2,8,0,Matches,94,86,8,2,0,0,0,6,0,0,0,0,77,0,0,1,0,0,1,4,1,0,1,1,0,0,0,6,1,1,50.0,Italy
Luca Ceppitelli,it ITA,DF,Cagliari,27,1989,24.7,917,1176,78.0,20328,10034,266,305,87.2,445,513,86.7,197,332,59.3,0,1.2,1.0,-1.2,8,96,7,0,73,45,47.1,31,12,2,16,34,18,33,21,12,50,95,156,0,Matches,1176,1118,53,47,1,14,0,1,0,0,0,0,917,5,10,7,0,0,34,17,0,0,50,33,0,2,1,138,76,26,74.5,Italy
Luca Cigarini,it ITA,MF,Cagliari,31,1986,22.5,1239,1620,76.5,23711,8640,474,533,88.9,555,687,80.8,177,341,51.9,3,4.5,4.5,-1.5,40,151,25,2,182,42,28.1,16,25,1,18,64,46,32,5,27,42,84,27,1,Matches,1620,1369,244,108,5,20,116,6,85,45,34,0,1239,7,15,14,1,1,47,27,1,116,42,30,0,0,0,175,18,19,48.6,Italy
Luca Crosta,it ITA,GK,Cagliari,19,1998,1.0,12,23,52.2,351,253,1,1,100.0,5,6,83.3,6,15,40.0,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,Matches,23,10,12,2,0,0,0,0,0,0,0,0,12,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,,Italy
Luca Garritano,it ITA,"MF,FW",Chievo,23,1994,2.1,60,89,67.4,1098,373,30,40,75.0,19,26,73.1,9,16,56.3,0,0.2,0.3,-0.2,2,7,5,0,10,4,0.0,2,1,1,0,4,4,3,1,2,1,5,6,0,Matches,89,82,7,1,0,3,14,2,4,3,1,0,60,0,5,0,0,0,5,3,1,14,1,3,0,0,0,6,3,4,42.9,Italy
Luca Mazzitelli,it ITA,MF,Sassuolo,21,1995,11.3,301,436,69.0,5530,1731,124,163,76.1,132,172,76.7,38,73,52.1,1,0.3,0.5,+0.7,6,37,6,3,52,37,27.8,14,15,8,10,36,26,21,2,19,21,58,19,0,Matches,436,417,14,8,3,7,16,2,1,1,0,0,301,5,15,4,0,0,36,19,0,16,21,24,0,1,0,74,18,32,36.0,Italy
Luca Mora,it ITA,MF,SPAL,29,1988,10.4,246,361,68.1,4204,1543,104,134,77.6,109,142,76.8,23,54,42.6,1,0.3,0.7,+0.7,6,33,10,2,60,19,29.4,6,8,5,5,17,12,9,3,6,4,23,20,0,Matches,361,342,12,6,0,2,25,4,1,0,0,0,246,7,11,5,0,0,21,22,1,25,4,17,1,0,0,42,34,24,58.6,Italy
Luca Rigoni,it ITA,MF,Genoa,32,1984,17.5,440,551,79.9,7751,2264,209,236,88.6,167,205,81.5,54,81,66.7,2,1.8,2.2,+0.2,14,63,10,3,75,32,20.0,11,20,1,7,35,28,24,2,22,19,51,13,0,Matches,551,540,9,6,5,7,18,3,0,0,0,0,440,2,13,5,0,0,29,21,6,18,19,22,0,0,0,77,16,14,53.3,Italy
Luca Rizzo,it ITA,MF,SPAL,25,1992,5.4,142,212,67.0,2180,677,81,99,81.8,47,62,75.8,9,20,45.0,0,0.8,0.7,-0.8,3,16,7,3,19,18,29.4,7,10,1,5,17,12,10,0,10,3,21,5,1,Matches,212,196,13,1,0,2,25,2,10,0,2,0,142,3,18,0,0,0,5,7,1,25,3,10,0,0,0,25,2,3,40.0,Italy
Luca Rossettini,it ITA,DF,Genoa,32,1985,22.5,849,1023,83.0,17733,6645,204,229,89.1,527,579,91.0,109,192,56.8,0,0.1,0.1,-0.1,3,53,0,0,52,16,35.3,12,3,1,6,17,11,31,21,10,29,45,151,1,Matches,1023,989,29,21,0,5,4,8,0,0,0,0,849,5,8,7,0,0,23,8,0,4,29,8,0,0,0,92,50,43,53.8,Italy
Luca Sparandeo,it ITA,DF,Benevento,17,1999,0.4,14,16,87.5,225,57,10,11,90.9,2,2,100.0,2,3,66.7,0,0.0,0.0,0.0,0,2,0,0,2,0,0.0,0,0,0,0,1,1,1,0,1,0,0,0,0,Matches,16,16,0,0,0,1,0,0,0,0,0,0,14,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,1,4,20.0,Italy
Luca Vido,it ITA,"FW,MF",Atalanta,20,1997,0.8,29,33,87.9,517,97,14,16,87.5,8,8,100.0,4,4,100.0,0,0.1,0.1,-0.1,2,1,3,2,5,5,100.0,2,3,0,1,1,0,1,0,1,0,5,0,0,Matches,33,31,1,0,0,1,4,0,0,0,0,0,29,1,0,0,0,0,3,5,0,4,0,5,0,0,0,4,1,0,100.0,Italy
Lucas Biglia,ar ARG,MF,Milan,31,1986,22.7,1502,1662,90.4,28870,8020,554,609,91.0,759,797,95.2,175,215,81.4,0,0.8,1.0,-0.8,26,170,11,1,182,59,36.1,28,26,5,22,61,39,49,12,37,28,87,51,1,Matches,1662,1590,67,59,0,16,8,6,2,1,1,0,1502,5,18,5,0,0,35,42,0,8,28,36,0,0,0,183,20,20,50.0,Italy
Lucas Boyé,ar ARG,FW,Torino,21,1996,1.7,61,92,66.3,753,210,37,46,80.4,18,24,75.0,0,5,0.0,0,0.6,0.1,-0.6,4,6,1,0,7,9,33.3,5,3,1,1,3,2,5,0,5,2,11,2,0,Matches,92,85,5,1,0,1,5,3,1,1,0,0,61,2,9,0,0,0,6,2,1,5,2,8,0,0,0,13,2,5,28.6,Italy
Lucas Castro,ar ARG,MF,Chievo,28,1989,22.1,766,1038,73.8,12208,3709,385,477,80.7,284,362,78.5,61,124,49.2,4,2.6,1.6,+1.4,26,81,23,6,126,54,37.2,14,29,11,16,43,27,39,7,32,38,92,35,0,Matches,1038,1031,3,1,4,8,55,1,1,0,0,0,766,4,26,3,0,0,40,40,1,55,38,40,0,0,0,176,40,33,54.8,Italy
Lucas Leiva,br BRA,MF,Lazio,30,1987,32.0,1836,2126,86.4,32377,12465,784,867,90.4,824,929,88.7,183,236,77.5,3,2.1,2.6,+0.9,39,223,23,3,278,107,29.0,43,59,5,29,100,71,33,7,26,70,177,59,0,Matches,2126,2066,52,50,13,4,9,2,0,0,0,0,1836,8,24,9,0,0,44,26,1,9,70,80,0,0,0,266,57,42,57.6,Italy
Lucas Torreira,uy URU,MF,Sampdoria,21,1996,35.3,1938,2316,83.7,32416,11740,940,1030,91.3,777,886,87.7,171,310,55.2,1,2.8,3.1,-1.8,36,202,26,2,213,101,39.0,36,57,8,30,77,47,52,17,35,72,173,36,1,Matches,2316,2078,232,132,2,5,121,1,98,45,42,0,1938,6,22,6,0,0,46,83,1,121,72,73,1,1,0,296,19,34,35.8,Italy
Luigi Sepe,it ITA,GK,Napoli,26,1991,1.0,17,19,89.5,416,271,1,1,100.0,13,13,100.0,3,5,60.0,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,Matches,19,13,6,1,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Italy
Luis Alberto,es ESP,"FW,MF",Lazio,24,1992,29.7,1362,1859,73.3,22346,8091,705,813,86.7,420,562,74.7,157,325,48.3,14,11.8,10.4,+2.2,89,201,81,7,272,39,22.7,8,23,8,10,44,34,30,2,28,16,55,7,0,Matches,1859,1572,265,67,38,15,213,26,168,68,69,9,1362,22,44,5,0,0,19,36,3,213,16,28,1,0,0,145,13,25,34.2,Italy
Luiz Felipe,it ITA,DF,Lazio,20,1997,13.0,608,692,87.9,11007,4207,234,256,91.4,311,337,92.3,50,80,62.5,1,0.0,0.2,+1.0,1,42,4,1,46,40,60.0,24,16,0,15,25,10,26,14,12,18,58,50,1,Matches,692,659,31,14,1,3,2,17,0,0,0,0,608,2,3,6,0,0,19,9,0,2,18,28,0,2,0,72,17,14,54.8,Italy
Lyanco,br BRA,DF,Torino,20,1997,3.5,137,160,85.6,2671,1138,43,45,95.6,75,79,94.9,17,30,56.7,0,0.0,0.0,0.0,0,8,1,0,16,11,62.5,8,3,0,5,8,3,4,3,1,5,16,17,0,Matches,160,149,8,8,0,3,0,0,0,0,0,0,137,3,1,0,0,0,3,7,0,0,5,8,0,0,0,24,7,3,70.0,Italy
M'Baye Niang,sn SEN,FW,Torino,22,1994,17.0,361,524,68.9,4731,928,226,264,85.6,85,136,62.5,17,44,38.6,2,1.1,1.1,+0.9,19,21,6,0,34,29,33.3,11,9,9,6,18,12,17,3,14,13,42,15,0,Matches,524,499,24,5,1,9,38,8,9,2,3,0,361,1,34,5,0,0,41,34,15,38,13,23,0,0,0,92,37,59,38.5,Italy
Mamadou Kanouté,sn SEN,"FW,MF",Benevento,23,1993,0.4,17,19,89.5,232,32,12,14,85.7,5,5,100.0,0,0,,0,0.0,0.0,0.0,0,0,1,0,2,0,,0,0,0,0,0,0,0,0,0,1,1,1,0,Matches,19,16,3,0,0,0,0,3,0,0,0,0,17,0,0,0,0,,0,2,0,0,1,0,0,0,0,4,0,1,0.0,Italy
Manuel Lazzari,it ITA,DF,SPAL,23,1993,34.6,1178,1516,77.7,18815,5621,627,712,88.1,445,554,80.3,80,156,51.3,1,2.0,2.0,-1.0,27,64,30,19,81,61,43.5,33,21,7,27,62,35,32,7,25,31,92,73,2,Matches,1516,1200,312,10,3,7,169,298,4,0,0,0,1178,4,72,4,0,0,23,84,2,169,31,47,0,1,0,154,6,37,14.0,Italy
Manuel Locatelli,it ITA,MF,Milan,19,1998,7.6,465,548,84.9,8530,2233,182,201,90.5,227,255,89.0,51,78,65.4,0,0.4,0.6,-0.4,9,47,5,0,54,16,22.2,6,9,1,4,18,14,10,2,8,9,25,13,0,Matches,548,533,12,7,0,3,7,3,2,0,1,0,465,3,5,4,0,0,14,9,1,7,9,13,0,0,0,56,6,11,35.3,Italy
Manuel Pucciarelli,it ITA,"FW,MF",Chievo,26,1991,15.3,303,410,73.9,3822,662,189,242,78.1,70,87,80.5,13,21,61.9,0,0.8,0.9,-0.8,16,21,7,1,29,23,38.1,3,11,9,8,21,13,15,0,15,7,30,4,0,Matches,410,385,19,0,0,1,13,3,1,0,1,0,303,6,18,3,0,0,15,19,6,13,7,14,0,0,0,47,5,36,12.2,Italy
Marcel Büchel,li LIE,MF,Hellas Verona,26,1991,18.8,647,849,76.2,11239,2434,289,345,83.8,254,301,84.4,72,146,49.3,0,0.4,0.5,-0.4,12,43,4,1,60,37,27.1,15,21,1,13,48,35,35,6,29,45,82,46,1,Matches,849,819,25,16,2,14,16,1,8,0,6,2,647,5,16,9,0,0,45,19,0,16,45,21,0,0,0,118,48,32,60.0,Italy
Marcello Gazzola,it ITA,DF,Sassuolo,32,1985,8.2,340,467,72.8,5770,2666,168,194,86.6,142,183,77.6,28,73,38.4,0,0.4,0.3,-0.4,8,25,8,6,41,10,66.7,3,6,1,8,12,4,10,2,8,8,18,25,0,Matches,467,353,114,1,0,1,33,112,1,1,0,0,340,0,17,1,0,0,7,2,0,33,8,9,0,0,0,36,10,9,52.6,Italy
Marcello Trotta,it ITA,FW,Crotone,24,1992,25.1,513,741,69.2,7790,1622,300,389,77.1,146,206,70.9,42,64,65.6,2,1.6,1.6,+0.4,27,30,9,3,55,39,18.2,12,18,9,10,55,45,22,2,20,14,53,20,0,Matches,741,707,31,1,0,10,17,7,0,0,0,0,513,3,43,2,0,0,29,45,12,17,14,21,0,0,0,128,21,42,33.3,Italy
Marcelo Brozović,hr CRO,MF,Inter,24,1992,21.4,1510,1792,84.3,27124,8738,695,758,91.7,562,657,85.5,202,279,72.4,8,4.9,5.2,+3.1,59,197,48,5,239,60,30.2,21,31,8,19,63,44,30,7,23,18,78,18,0,Matches,1792,1668,112,21,9,18,99,17,74,41,14,2,1510,12,20,9,0,0,33,14,0,99,18,43,0,0,0,131,21,39,35.0,Italy
Marco Andreolli,it ITA,DF,Cagliari,31,1986,20.3,693,862,80.4,15078,5963,173,193,89.6,399,438,91.1,118,216,54.6,0,0.0,0.3,0.0,2,44,4,0,54,25,60.0,20,4,1,12,20,8,24,17,7,30,55,139,0,Matches,862,809,49,37,0,8,4,1,0,0,0,0,693,4,9,5,0,0,29,8,0,4,30,17,0,0,0,58,45,27,62.5,Italy
Marco Benassi,it ITA,"MF,FW",Fiorentina,22,1994,30.9,988,1345,73.5,15213,5072,545,668,81.6,335,444,75.5,64,121,52.9,3,3.1,2.5,-0.1,40,116,33,10,152,54,32.7,18,22,14,17,52,35,52,2,50,28,82,36,0,Matches,1345,1308,29,9,8,6,66,15,2,0,1,0,988,8,40,6,0,0,36,22,4,66,28,38,0,0,0,150,30,62,32.6,Italy
Marco Borriello,it ITA,FW,SPAL,35,1982,8.6,122,159,76.7,1420,181,81,95,85.3,22,35,62.9,3,4,75.0,0,0.9,0.6,-0.9,10,5,2,0,8,4,0.0,2,1,1,0,1,1,1,0,1,1,5,6,0,Matches,159,141,18,0,0,1,3,0,0,0,0,0,122,0,6,6,0,0,15,11,10,3,1,2,0,0,0,20,19,16,54.3,Italy
Marco Capuano,it ITA,DF,Cagliari,25,1991,7.7,309,395,78.2,4891,2239,157,171,91.8,130,165,78.8,17,46,37.0,0,0.1,0.1,-0.1,2,25,1,1,30,13,50.0,6,7,0,4,8,4,7,2,5,6,19,23,1,Matches,395,310,85,13,0,2,10,70,0,0,0,0,309,0,9,2,0,0,9,2,0,10,6,9,0,0,0,33,9,13,40.9,Italy
Marco Capuano,it ITA,DF,Crotone,25,1991,15.6,491,605,81.2,9095,3540,170,189,89.9,278,306,90.8,38,95,40.0,0,0.0,0.1,0.0,1,26,0,0,37,20,33.3,14,6,0,5,15,10,19,13,6,28,48,93,0,Matches,605,576,27,24,0,1,0,3,0,0,0,0,491,2,2,5,1,1,18,7,0,0,28,10,0,0,0,81,31,22,58.5,Italy
Marco D'Alessandro,it ITA,"MF,FW",Benevento,26,1991,11.6,205,289,70.9,2913,690,113,139,81.3,68,90,75.6,12,26,46.2,1,1.3,1.1,-0.3,18,6,14,8,21,31,33.3,15,9,7,8,24,16,12,1,11,10,41,8,1,Matches,289,282,5,0,0,2,26,5,0,0,0,0,205,2,15,1,0,0,10,26,0,26,10,22,0,0,0,59,2,6,25.0,Italy
Marco Fossati,it ITA,MF,Hellas Verona,24,1992,12.2,580,708,81.9,11059,3369,240,262,91.6,234,271,86.3,87,136,64.0,0,0.6,0.6,-0.6,6,58,5,0,73,27,33.3,11,14,2,11,33,22,19,6,13,23,50,31,1,Matches,708,649,54,31,2,17,15,6,8,5,2,0,580,5,11,5,0,0,14,19,0,15,23,13,0,0,0,80,9,18,33.3,Italy
Marco Parolo,it ITA,MF,Lazio,32,1985,29.0,1009,1254,80.5,16818,4092,496,570,87.0,405,482,84.0,82,119,68.9,3,2.6,2.0,+0.4,27,107,25,3,131,70,24.1,27,36,7,14,58,44,49,8,41,43,113,64,0,Matches,1254,1177,67,17,2,16,28,18,0,0,0,0,1009,10,26,4,1,1,38,11,3,28,43,37,0,1,0,162,48,49,49.5,Italy
Marco Sau,it ITA,"FW,MF",Cagliari,29,1987,14.6,289,388,74.5,4033,580,166,198,83.8,85,110,77.3,17,27,63.0,0,0.9,1.0,-0.9,12,10,6,0,22,9,5.9,2,4,3,1,17,16,10,0,10,9,18,1,0,Matches,388,370,16,2,0,0,14,2,3,0,0,0,289,2,22,2,0,0,18,25,12,14,9,6,2,0,0,78,4,15,21.1,Italy
Marco Silvestri,it ITA,GK,Hellas Verona,26,1991,2.0,40,55,72.7,1286,1025,3,3,100.0,24,24,100.0,13,27,48.1,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,Matches,55,28,26,2,0,0,0,0,0,0,0,0,40,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,Italy
Marco Sportiello,it ITA,GK,Fiorentina,25,1992,35.6,791,1049,75.4,21755,15747,125,126,99.2,392,397,98.7,270,516,52.3,0,0.0,0.0,0.0,1,7,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,1,1,13,4,Matches,1049,700,343,73,0,1,0,0,0,0,0,0,791,6,0,0,1,0,1,5,0,0,1,0,0,0,0,40,10,0,100.0,Italy
Marco Tumminello,it ITA,FW,Crotone,18,1998,2.3,50,76,65.8,766,117,29,42,69.0,14,22,63.6,4,5,80.0,1,0.4,0.1,+0.6,1,2,2,1,3,2,0.0,0,1,1,0,2,2,2,0,2,0,2,0,0,Matches,76,70,6,0,0,0,6,0,0,0,0,0,50,0,3,1,0,0,8,2,2,6,0,2,0,0,0,7,5,14,26.3,Italy
Marco Tumminello,it ITA,FW,Roma,18,1998,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Italy
Marcus Rohdén,se SWE,MF,Crotone,26,1991,18.1,345,520,66.3,5209,1901,196,253,77.5,107,171,62.6,25,55,45.5,0,0.7,0.8,-0.7,12,33,4,3,44,33,28.0,21,10,2,14,50,36,14,1,13,18,51,30,0,Matches,520,509,8,1,2,2,15,5,0,0,0,0,345,3,20,2,0,0,19,26,2,15,18,19,0,0,0,82,18,34,34.6,Italy
Marek Hamšík,sk SVK,MF,Napoli,30,1987,26.3,2238,2540,88.1,33353,7720,1286,1382,93.1,708,801,88.4,144,199,72.4,1,2.9,2.9,-1.9,49,263,49,7,348,36,40.5,10,15,11,15,37,22,35,2,33,14,50,16,0,Matches,2540,2509,18,6,7,21,30,12,0,0,0,0,2238,13,34,2,0,0,10,12,3,30,14,22,0,0,0,140,18,12,60.0,Italy
Mariano Julio Izco,ar ARG,MF,Crotone,34,1983,2.0,59,75,78.7,896,312,31,36,86.1,24,28,85.7,3,5,60.0,0,0.0,0.1,0.0,0,11,1,0,8,6,50.0,2,4,0,2,4,2,2,0,2,4,10,1,0,Matches,75,73,2,1,1,0,0,1,0,0,0,0,59,0,2,0,0,0,4,2,0,0,4,4,0,0,0,21,0,0,,Italy
Mario Mandžukić,hr CRO,FW,Juventus,31,1986,25.8,739,995,74.3,11107,1918,418,520,80.4,232,299,77.6,50,79,63.3,1,2.1,2.4,-1.1,25,30,14,1,60,36,27.6,13,11,12,8,29,21,20,3,17,25,61,42,2,Matches,995,959,31,4,3,17,19,22,1,0,0,0,739,5,33,5,1,1,23,33,13,19,25,23,0,0,0,125,78,49,61.4,Italy
Mario Sampirisi,it ITA,DF,Crotone,24,1992,24.4,820,1096,74.8,15716,7724,286,335,85.4,429,514,83.5,94,220,42.7,0,0.8,0.7,-0.8,8,95,16,9,109,44,59.1,29,12,3,13,22,9,27,14,13,43,87,116,2,Matches,1096,878,215,21,0,4,35,194,0,0,0,0,820,3,12,2,0,0,22,10,2,35,43,32,0,1,0,139,28,21,57.1,Italy
Marios Oikonomou,gr GRE,DF,SPAL,24,1992,1.9,50,64,78.1,972,427,17,18,94.4,25,28,89.3,8,15,53.3,0,0.0,0.0,0.0,1,6,0,0,7,5,0.0,4,1,0,0,2,2,0,0,0,4,9,12,0,Matches,64,56,7,4,0,2,0,3,0,0,0,0,50,1,2,2,1,1,4,0,0,0,4,3,0,0,0,5,1,1,50.0,Italy
Mariusz Stępiński,pl POL,FW,Chievo,22,1995,7.9,112,155,72.3,1297,181,63,79,79.7,30,40,75.0,3,9,33.3,0,0.7,0.3,-0.7,7,2,1,0,5,9,20.0,4,4,1,2,10,8,5,1,4,4,13,5,0,Matches,155,148,6,0,0,0,1,2,0,0,0,0,112,1,4,1,0,0,22,14,8,1,4,5,0,0,0,27,15,40,27.3,Italy
Marko Rog,hr CRO,"MF,FW",Napoli,22,1995,3.2,246,287,85.7,2794,551,170,185,91.9,50,61,82.0,4,8,50.0,0,0.5,0.3,-0.5,7,26,1,0,19,11,9.1,3,6,2,1,11,10,4,1,3,2,13,1,0,Matches,287,283,2,1,1,0,5,1,0,0,0,0,246,2,6,2,0,0,11,5,0,5,2,7,0,0,0,25,7,11,38.9,Italy
Marten de Roon,nl NED,MF,Atalanta,26,1991,28.6,1431,1699,84.2,26299,7654,581,661,87.9,648,731,88.6,169,227,74.4,3,1.4,1.7,+1.6,19,178,21,2,205,77,35.4,27,44,6,29,82,53,40,5,35,46,123,36,0,Matches,1699,1651,41,28,0,22,4,13,0,0,0,0,1431,7,23,10,1,1,59,20,0,4,46,50,0,0,0,198,48,43,52.7,Italy
