Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total_Passing,Att_Total_Passing,Cmp%_Total,TotDist,PrgDist,Cmp_Short_Passing,Att_Short_Passing,Cmp%_Short,Cmp_Medium_Passing,Att_Medium_Passing,Cmp%_Medium,Cmp_Long_Passing,Att_Long_Passing,Cmp%_Long,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Tkl_Tackles,Tkl,TklW_Defense,Def 3rd,Mid 3rd,Att 3rd,Tkl_Challenges,Att_Defense,Tkl%,Lost_Defense,Blocks_Defense,Sh,Pass,Int_Defense,Tkl+Int,Clr,Att_PassingTypes,Live,Dead,FK,TB,Sw,Crs_PassingTypes,TI,CK,In,Out,Str,Cmp_PassingTypes,Off_PassingTypes,Blocks_PassingTypes,CrdY,CrdR,2CrdY,Fls,Fld,Off_Misc,Crs_Misc,Int_Misc,TklW_Misc,PKwon,PKcon,OG,Recov,Won,Lost_Misc,Won%,League
Borja Bastón,es ESP,FW,Málaga,24,1992,10.9,171,236,72.5,2013,216,121,149,81.2,34,51,66.7,4,7,57.1,0,0.1,0.1,-0.1,4,5,2,0,8,9,7.7,1,6,2,1,13,12,7,0,7,3,12,5,0,Matches,236,212,22,0,3,1,5,0,0,0,0,0,171,2,9,2,0,0,16,7,9,5,3,7,1,0,0,20,26,38,40.6,Spain
Borja García,es ESP,MF,Girona,26,1990,31.1,1162,1427,81.4,19654,5024,636,713,89.2,336,410,82.0,158,227,69.6,5,4.4,6.0,+0.6,55,135,39,12,179,39,33.3,15,18,6,13,39,26,31,2,29,30,69,15,0,Matches,1427,1337,80,30,12,29,94,8,42,6,20,2,1162,10,23,2,0,0,26,110,0,94,30,18,0,0,0,190,12,29,29.3,Spain
Borja Herrera,es ESP,DF,Las Palmas,24,1993,2.7,157,189,83.1,2254,803,91,96,94.8,54,67,80.6,8,16,50.0,0,0.0,0.1,0.0,1,16,2,2,11,2,28.6,2,0,0,2,7,5,6,1,5,3,5,4,0,Matches,189,167,22,2,0,0,14,20,0,0,0,0,157,0,4,0,0,0,1,1,0,14,3,1,0,0,0,12,2,4,33.3,Spain
Borja Lasso,es ESP,MF,Sevilla,23,1994,0.6,26,35,74.3,460,96,17,22,77.3,5,6,83.3,4,5,80.0,0,0.1,0.1,-0.1,1,2,1,0,5,4,50.0,2,2,0,1,2,1,3,0,3,0,4,0,0,Matches,35,35,0,0,1,0,0,0,0,0,0,0,26,0,2,0,0,0,2,0,0,0,0,1,0,0,0,3,0,1,0.0,Spain
Borja Mayoral,es ESP,"FW,MF",Real Madrid,20,1997,3.8,101,121,83.5,1192,191,74,84,88.1,17,20,85.0,3,5,60.0,1,0.1,0.3,+0.9,2,4,3,0,11,6,20.0,0,4,2,1,5,4,3,0,3,0,6,0,0,Matches,121,113,7,0,1,0,0,0,0,0,0,0,101,1,2,0,0,0,4,5,7,0,0,3,0,0,0,15,4,2,66.7,Spain
Borja Valle,es ESP,"FW,MF",La Coruña,25,1992,5.4,103,141,73.0,1511,277,63,71,88.7,29,48,60.4,7,11,63.6,2,1.2,0.6,+0.8,9,6,7,2,12,6,25.0,3,3,0,1,4,3,2,0,2,3,9,4,0,Matches,141,133,8,1,0,2,8,1,0,0,0,0,103,0,4,1,0,0,12,8,6,8,3,6,0,0,0,21,8,20,28.6,Spain
Brais Méndez,es ESP,"MF,FW",Celta Vigo,20,1997,10.5,362,476,76.1,5206,1504,209,246,85.0,113,144,78.5,18,41,43.9,1,1.7,1.5,-0.7,10,33,15,1,46,19,41.2,9,6,4,7,17,10,13,0,13,4,23,12,0,Matches,476,455,18,9,3,5,24,2,7,1,1,0,362,3,10,0,0,0,17,14,3,24,4,15,0,0,0,60,7,19,26.9,Spain
Brown Ideye,ng NGA,FW,Málaga,28,1988,8.1,109,159,68.6,1399,241,63,90,70.0,30,40,75.0,3,7,42.9,0,0.4,0.3,-0.4,3,10,1,0,12,2,0.0,0,2,0,0,5,5,2,0,2,1,3,11,0,Matches,159,148,11,1,0,2,1,0,0,0,0,0,109,0,3,2,0,0,12,14,8,1,1,2,0,0,0,18,22,38,36.7,Spain
Bruno Gama,pt POR,"FW,MF",La Coruña,29,1987,1.3,31,42,73.8,364,98,23,27,85.2,7,9,77.8,0,3,0.0,0,0.1,0.1,-0.1,2,3,2,1,2,1,33.3,1,0,0,1,3,2,0,0,0,0,1,2,0,Matches,42,40,2,0,0,0,5,0,2,2,0,0,31,0,1,1,0,0,5,4,0,5,0,1,1,0,0,2,0,1,0.0,Spain
Bruno González,es ESP,DF,Getafe,27,1990,17.1,224,340,65.9,5024,1787,56,75,74.7,117,149,78.5,47,99,47.5,0,0.8,0.1,-0.8,4,4,0,0,8,25,50.0,18,7,0,13,26,13,11,3,8,31,56,107,0,Matches,340,312,25,24,0,4,0,1,0,0,0,0,224,3,5,5,0,0,19,10,2,0,31,18,0,0,0,59,39,28,58.2,Spain
Burgui,es ESP,"MF,FW",Alavés,23,1993,11.5,271,365,74.2,4218,1500,149,183,81.4,91,122,74.6,22,34,64.7,0,1.6,1.3,-1.6,18,32,15,1,46,10,33.3,2,4,4,2,6,4,5,0,5,7,17,1,0,Matches,365,341,23,5,4,0,14,14,2,1,1,0,271,1,13,1,0,0,12,19,6,14,7,5,1,0,0,55,2,8,20.0,Spain
Cala,es ESP,DF,Getafe,27,1989,20.0,414,655,63.2,11752,4979,76,100,76.0,168,243,69.1,163,297,54.9,2,0.7,0.9,+1.3,6,44,0,0,42,21,48.1,16,5,0,13,27,14,21,10,11,39,60,124,0,Matches,655,576,77,75,0,40,1,2,0,0,0,0,414,2,1,9,0,0,28,23,2,1,39,14,0,1,0,94,55,32,63.2,Spain
Carles Gil,es ESP,"FW,MF",La Coruña,24,1992,5.3,189,222,85.1,2777,827,111,122,91.0,52,59,88.1,15,21,71.4,1,1.4,1.1,-0.4,12,18,10,0,31,6,20.0,1,4,1,1,5,4,5,0,5,4,10,0,0,Matches,222,208,14,6,1,0,9,1,7,1,4,0,189,0,5,0,0,0,3,16,0,9,4,4,0,0,0,25,0,3,0.0,Spain
Carles Planas,es ESP,DF,Girona,26,1991,2.1,74,106,69.8,981,369,49,57,86.0,18,31,58.1,3,7,42.9,1,1.2,0.9,-0.2,4,3,2,2,4,5,50.0,4,1,0,3,6,3,1,0,1,5,10,6,0,Matches,106,90,14,0,1,0,7,14,0,0,0,0,74,2,4,0,0,0,1,0,0,7,5,2,0,0,0,13,3,1,75.0,Spain
Carlos Bacca,co COL,FW,Villarreal,30,1986,27.7,388,538,72.1,5649,1228,232,295,78.6,112,158,70.9,27,41,65.9,6,4.7,4.2,+1.3,30,21,15,1,39,10,8.3,2,4,4,1,12,11,16,1,15,8,18,16,0,Matches,538,492,41,0,1,4,11,2,2,0,0,0,388,5,13,9,0,0,22,20,40,11,8,2,0,0,0,54,23,38,37.7,Spain
Carlos Calderón,es ESP,MF,Getafe,22,1995,0.0,2,2,100.0,7,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,1,,0,0,1,0,0,0,0,0,0,0,1,0,0,Matches,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.0,Spain
Carlos Fernández,es ESP,FW,Sevilla,21,1996,1.5,28,36,77.8,358,18,18,23,78.3,7,9,77.8,2,2,100.0,0,0.1,0.1,-0.1,3,0,0,0,0,2,0.0,1,1,0,0,2,2,1,0,1,0,2,0,0,Matches,36,33,3,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,4,1,0,0,0,1,0,0,0,3,2,3,40.0,Spain
Carlos Isaac,es ESP,DF,Atlético Madrid,19,1998,0.7,36,44,81.8,512,135,21,24,87.5,13,14,92.9,1,3,33.3,0,0.0,0.0,0.0,0,1,1,0,1,1,33.3,1,0,0,1,3,2,0,0,0,2,3,1,0,Matches,44,34,10,1,0,0,3,9,0,0,0,0,36,0,2,1,0,0,2,1,0,3,2,0,0,0,0,3,2,0,100.0,Spain
Carlos Martínez,es ESP,DF,Real Sociedad,31,1986,0.0,3,5,60.0,60,43,1,3,33.3,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,5,4,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,100.0,Spain
Carlos Soler,es ESP,MF,Valencia,20,1997,26.3,814,1002,81.2,13201,3615,437,486,89.9,288,343,84.0,67,112,59.8,4,3.7,3.7,+0.3,34,87,29,7,101,51,41.5,21,21,9,22,53,31,25,1,24,5,56,19,0,Matches,1002,978,20,14,4,9,54,2,4,1,2,0,814,4,26,4,0,0,54,42,1,54,5,32,0,0,0,135,8,16,33.3,Spain
Carlos Sánchez,co COL,MF,Espanyol,31,1986,12.5,478,584,81.8,8868,2053,209,249,83.9,197,223,88.3,63,85,74.1,0,0.3,0.2,-0.3,3,44,4,0,36,25,37.5,6,16,3,9,24,15,13,5,8,18,43,24,2,Matches,584,569,13,13,0,10,1,0,0,0,0,0,478,2,5,3,0,0,24,14,0,1,18,12,0,0,0,87,26,11,70.3,Spain
Carlos Vela,mx MEX,FW,Real Sociedad,28,1989,4.2,160,209,76.6,2510,919,89,100,89.0,44,58,75.9,18,33,54.5,0,0.5,0.6,-0.5,9,15,8,0,28,12,85.7,5,3,4,6,7,1,2,0,2,0,12,1,0,Matches,209,184,23,6,0,3,20,7,10,6,4,0,160,2,4,0,0,0,5,18,1,20,0,7,1,0,0,23,7,3,70.0,Spain
Carlos Vigaray,es ESP,DF,Alavés,22,1994,9.9,238,347,68.6,3958,1597,115,141,81.6,91,133,68.4,22,50,44.0,0,0.1,0.2,-0.1,2,18,3,0,18,27,68.8,16,9,2,11,16,5,5,1,4,14,41,13,0,Matches,347,254,93,3,1,1,17,90,0,0,0,0,238,0,11,6,0,0,18,13,0,17,14,16,0,0,0,48,6,7,46.2,Spain
Casemiro,br BRA,MF,Real Madrid,25,1992,28.8,1545,1762,87.7,28541,7974,701,759,92.4,595,666,89.3,209,260,80.4,3,2.7,2.3,+0.3,23,155,13,2,145,109,50.0,64,39,6,42,84,42,56,11,45,63,172,49,3,Matches,1762,1704,48,47,3,47,6,1,0,0,0,0,1545,10,21,8,0,0,59,72,2,6,63,78,0,0,0,242,59,37,61.5,Spain
Celso Borges,cr CRC,MF,La Coruña,29,1988,25.6,952,1236,77.0,14993,4829,568,690,82.3,273,336,81.3,85,147,57.8,3,2.4,1.5,+0.6,24,116,15,3,131,61,31.9,34,22,5,15,47,32,39,7,32,34,95,36,0,Matches,1236,1202,29,26,1,16,17,3,0,0,0,0,952,5,18,4,1,1,35,13,4,17,34,39,0,0,0,176,116,74,61.1,Spain
Charles,br BRA,FW,Eibar,33,1984,17.6,286,424,67.5,3687,672,182,257,70.8,66,103,64.1,11,14,78.6,1,1.7,1.3,-0.7,17,22,6,0,32,11,12.5,2,5,4,1,8,7,7,0,7,7,18,10,0,Matches,424,391,31,0,0,1,7,2,0,0,0,0,286,2,11,5,1,0,42,29,11,7,7,8,1,0,0,54,71,68,51.1,Spain
Cheick Doukouré,ci CIV,MF,Levante,24,1992,11.4,261,320,81.6,4171,1119,139,166,83.7,92,107,86.0,23,28,82.1,0,0.3,0.1,-0.3,4,24,1,0,31,34,27.3,18,15,1,6,22,16,15,4,11,14,48,4,0,Matches,320,317,2,1,1,0,4,1,0,0,0,0,261,1,9,4,0,0,34,10,0,4,14,19,0,0,0,71,15,20,42.9,Spain
Chema,es ESP,DF,Levante,25,1992,22.4,535,693,77.2,11905,4783,143,160,89.4,273,309,88.3,111,209,53.1,1,0.9,0.2,+0.1,4,36,3,0,49,20,50.0,14,6,0,9,18,9,43,27,16,30,50,110,1,Matches,693,650,41,41,0,10,0,0,0,0,0,0,535,2,1,7,1,0,21,13,2,0,30,13,0,1,1,93,29,21,58.0,Spain
Chory Castro,uy URU,"MF,FW",Málaga,32,1984,22.9,672,1013,66.3,11487,3929,368,438,84.0,187,294,63.6,88,187,47.1,2,2.5,2.6,-0.5,32,74,30,16,100,37,34.4,15,14,8,11,32,21,21,2,19,23,60,13,0,Matches,1013,889,111,32,2,18,133,45,33,8,16,1,672,13,37,5,1,1,23,28,3,133,23,24,0,0,0,162,21,19,52.5,Spain
Christian Santos,ve VEN,FW,Alavés,29,1988,4.8,89,137,65.0,1073,151,59,85,69.4,21,36,58.3,2,3,66.7,0,0.0,0.3,0.0,2,8,0,0,6,2,0.0,1,0,1,0,4,4,2,1,1,2,4,9,0,Matches,137,135,1,0,0,0,1,0,0,0,0,0,89,1,0,3,1,1,17,0,1,1,2,0,0,0,0,13,33,35,48.5,Spain
Chuca,es ESP,MF,Villarreal,20,1997,1.0,35,54,64.8,656,126,18,24,75.0,10,16,62.5,6,12,50.0,0,0.0,0.0,0.0,1,4,0,0,5,1,33.3,1,0,0,1,3,2,1,1,0,1,2,1,1,Matches,54,46,7,1,1,2,8,0,6,2,3,0,35,1,0,1,0,0,3,2,0,8,1,0,0,0,0,1,0,1,0.0,Spain
Cifu,es ESP,DF,Málaga,26,1990,1.2,65,85,76.5,902,372,43,49,87.8,18,23,78.3,3,6,50.0,0,0.1,0.7,-0.1,2,5,4,3,6,2,20.0,0,1,1,1,5,4,1,1,0,2,4,2,0,Matches,85,66,19,1,0,0,12,18,0,0,0,0,65,0,7,0,0,0,4,2,0,12,2,1,0,0,0,3,1,2,33.3,Spain
Claudio Beauvue,gp GLP,FW,Leganés,29,1988,18.6,208,321,64.8,2650,449,125,172,72.7,55,84,65.5,7,22,31.8,0,1.3,0.7,-1.3,9,15,5,0,22,5,8.3,2,2,1,1,12,11,7,0,7,2,7,16,0,Matches,321,279,37,1,2,1,11,3,0,0,0,0,208,5,10,4,0,0,30,27,17,11,2,3,0,0,0,31,67,108,38.3,Spain
Clément Lenglet,fr FRA,DF,Sevilla,22,1995,33.3,1441,1727,83.4,27507,12150,550,604,91.1,685,751,91.2,179,316,56.6,1,0.7,0.5,+0.3,5,67,3,0,76,67,55.3,32,35,0,21,38,17,44,27,17,35,102,157,1,Matches,1727,1663,55,52,2,12,1,3,0,0,0,0,1441,9,15,9,0,0,52,24,1,1,35,50,0,0,0,164,70,41,63.1,Spain
Coke,es ESP,DF,Levante,30,1987,15.4,543,748,72.6,8503,3984,306,352,86.9,181,251,72.1,44,96,45.8,0,0.4,0.6,-0.4,11,43,15,5,67,35,46.2,26,7,2,18,39,21,17,5,12,34,69,46,0,Matches,748,589,155,7,0,2,36,148,0,0,0,0,543,4,21,5,1,1,27,12,4,36,34,23,0,0,0,91,23,20,53.5,Spain
Costel Pantilimon,ro ROU,GK,La Coruña,30,1987,6.0,108,169,63.9,3904,3306,14,14,100.0,33,34,97.1,61,118,51.7,0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,Matches,169,90,76,27,0,0,0,0,0,0,0,0,108,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,Spain
Cristhian Stuani,uy URU,FW,Girona,30,1986,30.1,329,500,65.8,4250,566,220,309,71.2,83,133,62.4,9,15,60.0,0,1.3,0.8,-1.3,13,24,4,0,35,22,10.3,2,17,3,3,29,26,10,0,10,5,27,32,0,Matches,500,425,72,0,1,3,4,0,0,0,0,0,329,3,9,8,0,0,88,67,22,4,5,14,1,0,0,72,112,128,46.7,Spain
Cristian Rivera,es ESP,MF,Eibar,20,1997,2.7,112,133,84.2,2076,284,38,45,84.4,58,61,95.1,13,19,68.4,0,0.1,0.0,-0.1,2,11,0,0,5,13,71.4,4,8,1,5,7,2,2,2,0,3,16,2,0,Matches,133,130,2,2,0,0,0,0,0,0,0,0,112,1,3,0,0,0,3,1,0,0,3,10,0,0,0,34,1,1,50.0,Spain
Cristian Tello,es ESP,"FW,MF",Betis,25,1991,18.8,549,724,75.8,8029,1725,332,400,83.0,167,223,74.9,32,52,61.5,3,3.7,2.2,-0.7,25,28,17,4,46,32,18.9,12,14,6,7,37,30,19,0,19,16,48,4,1,Matches,724,698,23,2,5,9,22,16,5,1,1,0,549,3,13,2,0,0,14,20,10,22,16,24,0,0,0,108,5,5,50.0,Spain
Cristiano Ronaldo,pt POR,FW,Real Madrid,32,1985,25.4,615,789,77.9,8268,1746,390,462,84.4,164,212,77.4,26,41,63.4,5,5.0,4.9,0.0,38,44,26,4,99,7,16.7,3,3,1,1,6,5,10,3,7,6,13,14,0,Matches,789,747,34,3,5,5,34,15,4,0,0,0,615,8,24,1,0,0,19,18,40,34,6,4,1,0,0,51,34,27,55.7,Spain
Cédric Bakambu,cd COD,FW,Villarreal,26,1991,14.0,209,293,71.3,2837,684,125,152,82.2,54,84,64.3,11,17,64.7,0,1.6,0.6,-1.6,15,19,5,1,21,10,14.3,3,6,1,1,7,6,9,1,8,3,13,27,0,Matches,293,274,17,1,1,3,12,0,0,0,0,0,209,2,9,5,0,0,40,19,11,12,3,7,0,0,0,38,17,41,29.3,Spain
Damián Suárez,uy URU,DF,Getafe,29,1988,32.0,1175,1698,69.2,20384,11106,623,721,86.4,378,553,68.4,143,321,44.5,4,3.2,3.2,+0.8,36,121,28,10,152,86,48.9,54,21,11,44,90,46,34,8,26,46,132,76,1,Matches,1698,1125,564,97,5,38,95,422,45,6,24,0,1175,9,54,14,1,0,54,41,1,95,46,64,0,1,0,187,21,31,40.4,Spain
Dani Carvajal,es ESP,DF,Real Madrid,25,1992,24.7,1595,1898,84.0,25751,7152,888,982,90.4,538,627,85.8,132,201,65.7,2,4.2,3.4,-2.2,36,109,42,22,150,59,57.9,27,22,10,22,38,16,33,15,18,38,97,42,2,Matches,1898,1628,261,31,4,20,91,230,0,0,0,0,1595,9,40,11,1,0,48,32,3,91,38,40,0,2,0,155,19,27,41.3,Spain
Dani Castellano,es ESP,DF,Las Palmas,29,1987,22.5,831,1079,77.0,12247,4996,474,537,88.3,291,385,75.6,38,89,42.7,2,0.7,0.6,+1.3,9,52,8,5,55,46,52.1,29,16,1,25,48,23,28,7,21,42,88,64,1,Matches,1079,853,223,27,0,4,39,196,0,0,0,0,831,3,26,5,0,0,17,30,4,39,42,29,0,0,0,109,26,26,50.0,Spain
Dani Ceballos,es ESP,MF,Real Madrid,20,1996,4.5,353,380,92.9,5443,1220,195,205,95.1,102,107,95.3,36,42,85.7,0,0.2,0.5,-0.2,4,33,2,0,38,8,25.0,3,2,3,4,16,12,6,0,6,5,13,1,0,Matches,380,362,17,8,1,3,2,4,3,0,1,0,353,1,4,0,0,0,7,15,0,2,5,7,0,0,0,26,0,1,0.0,Spain
Dani García,es ESP,MF,Eibar,27,1990,30.8,1312,1636,80.2,27130,6341,472,561,84.1,577,691,83.5,248,335,74.0,1,1.1,1.0,-0.1,18,190,11,3,192,80,38.8,23,47,10,31,80,49,28,4,24,70,150,25,0,Matches,1636,1577,55,46,0,39,12,6,1,0,0,0,1312,4,15,14,0,0,46,25,0,12,70,59,0,1,0,235,42,27,60.9,Spain
Dani Giménez,es ESP,GK,Betis,34,1983,3.4,76,114,66.7,1916,1554,10,10,100.0,45,48,93.8,20,55,36.4,0,0.0,0.0,0.0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,114,83,31,11,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,100.0,Spain
Dani Raba,es ESP,"MF,FW",Villarreal,21,1995,12.3,374,501,74.7,6629,1551,171,204,83.8,138,183,75.4,50,76,65.8,4,3.9,2.3,+0.1,25,26,11,3,52,25,20.0,9,12,4,9,45,36,21,1,20,17,42,10,0,Matches,501,451,43,11,4,10,34,8,22,7,5,3,374,7,11,3,1,0,25,27,8,34,17,21,0,0,0,74,8,15,34.8,Spain
Daniel Carriço,pt POR,DF,Sevilla,28,1988,5.1,214,249,85.9,4265,1725,78,84,92.9,103,115,89.6,31,45,68.9,0,0.2,0.1,-0.2,2,13,0,0,16,7,57.1,6,1,0,4,7,3,6,3,3,10,17,22,0,Matches,249,242,7,7,0,2,0,0,0,0,0,0,214,0,3,1,0,0,5,0,0,0,10,7,0,0,0,35,12,11,52.2,Spain
Daniel Molina Orta,es ESP,MF,Celta Vigo,21,1996,0.1,2,3,66.7,44,17,0,0,,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Spain
Daniel Pacheco,es ESP,"MF,FW",Getafe,26,1991,1.9,62,102,60.8,1208,358,29,38,76.3,20,34,58.8,13,22,59.1,0,1.1,0.4,-1.1,6,8,5,1,7,4,0.0,1,2,1,0,1,1,2,0,2,2,6,1,0,Matches,102,93,9,1,1,1,20,2,6,6,0,0,62,0,7,0,0,0,0,0,0,20,2,4,0,0,0,8,0,2,0.0,Spain
Daniel Parejo,es ESP,MF,Valencia,28,1989,33.3,2090,2560,81.6,41540,16326,803,905,88.7,906,1037,87.4,333,499,66.7,7,5.6,6.1,+1.4,70,295,33,3,327,88,35.6,35,43,10,31,87,56,37,10,27,34,122,27,1,Matches,2560,2197,347,164,7,56,171,9,172,53,73,5,2090,16,31,15,1,0,47,67,2,171,34,57,0,0,0,300,16,21,43.2,Spain
Daniel Torres,co COL,MF,Alavés,27,1989,13.5,420,514,81.7,7635,2847,190,212,89.6,172,203,84.7,52,76,68.4,0,0.3,0.5,-0.3,7,53,5,1,56,19,22.6,14,5,0,7,31,24,15,7,8,19,38,32,2,Matches,514,487,21,21,2,6,2,0,0,0,0,0,420,6,6,3,0,0,23,15,0,2,19,11,0,0,0,88,10,12,45.5,Spain
Daniel Wass,dk DEN,"MF,DF",Celta Vigo,28,1989,32.6,1257,1676,75.0,19875,6057,690,801,86.1,425,547,77.7,94,216,43.5,8,6.4,4.8,+1.6,54,118,46,19,139,30,32.0,8,18,4,8,25,17,23,3,20,30,60,47,0,Matches,1676,1485,181,74,3,15,147,34,73,24,22,1,1257,10,37,3,0,0,26,53,11,147,30,21,0,0,0,164,46,50,47.9,Spain
Daniele Bonera,it ITA,DF,Villarreal,36,1981,13.2,493,569,86.6,10077,4150,174,186,93.5,235,254,92.5,79,119,66.4,1,0.6,0.2,+0.4,3,42,2,0,48,16,66.7,8,7,1,10,15,5,17,12,5,12,28,72,0,Matches,569,536,31,30,1,5,0,1,0,0,0,0,493,2,2,4,1,0,14,11,0,0,12,11,0,1,0,48,15,8,65.2,Spain
Darko Brašanac,rs SRB,"MF,FW",Leganés,25,1992,13.4,331,419,79.0,4891,1437,201,225,89.3,98,126,77.8,21,38,55.3,0,1.0,0.5,-1.0,17,28,4,1,34,32,39.4,11,17,4,13,33,20,14,3,11,14,46,12,0,Matches,419,402,13,9,1,3,10,2,2,0,2,0,331,4,11,3,0,0,19,20,3,10,14,17,0,0,0,87,19,20,48.7,Spain
Darío Poveda,es ESP,MF,Villarreal,20,1997,0.0,1,2,50.0,10,8,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,1,100.0,0,1,0,1,1,0,0,0,0,0,1,0,0,Matches,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,Spain
David Alba,es ESP,DF,Getafe,18,1999,0.7,7,9,77.8,178,102,2,3,66.7,3,4,75.0,2,2,100.0,0,0.0,0.0,0.0,0,2,0,0,2,1,100.0,1,0,0,1,1,0,0,0,0,0,1,7,1,Matches,9,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,1,0,0,0,3,1,2,33.3,Spain
David García,es ESP,DF,Las Palmas,35,1982,9.6,383,477,80.3,7203,3089,153,165,92.7,179,208,86.1,47,95,49.5,0,0.3,0.4,-0.3,4,18,1,1,32,16,66.7,10,4,2,8,12,4,15,8,7,19,35,33,1,Matches,477,439,37,23,0,6,3,14,0,0,0,0,383,1,3,2,0,0,11,14,0,3,19,10,0,0,0,45,14,9,60.9,Spain
David Juncà,es ESP,DF,Eibar,23,1993,10.0,447,643,69.5,8720,3244,163,196,83.2,207,280,73.9,70,142,49.3,2,1.6,1.1,+0.4,15,60,18,12,61,15,36.8,9,6,0,7,19,12,7,1,6,11,26,25,0,Matches,643,515,126,11,1,5,71,107,8,0,8,0,447,2,14,3,0,0,14,7,0,71,11,13,0,0,0,58,5,5,50.0,Spain
David Lombán,es ESP,DF,Eibar,30,1987,11.0,363,450,80.7,8660,3303,96,112,85.7,174,192,90.6,91,142,64.1,0,0.0,0.1,0.0,1,41,0,0,35,16,66.7,12,3,1,10,15,5,6,4,2,29,45,66,2,Matches,450,428,21,21,0,15,0,0,0,0,0,0,363,1,0,3,0,0,9,5,1,0,29,8,0,0,0,55,44,17,72.1,Spain
David López,es ESP,"DF,MF",Espanyol,27,1989,37.0,1565,1933,81.0,31746,13492,547,608,90.0,767,845,90.8,237,427,55.5,1,0.5,0.6,+0.5,7,106,7,0,140,67,50.0,47,19,1,27,54,27,43,26,17,67,134,161,0,Matches,1933,1817,109,99,1,28,3,10,0,0,0,0,1565,7,21,7,0,0,45,25,2,3,67,49,0,2,0,240,61,51,54.5,Spain
David Simón,es ESP,DF,Las Palmas,28,1988,8.0,413,525,78.7,5778,2109,258,284,90.8,115,153,75.2,22,54,40.7,0,1.0,1.0,-1.0,10,15,14,7,27,24,56.3,11,10,3,9,16,7,13,4,9,22,46,11,1,Matches,525,426,99,9,1,3,29,90,0,0,0,0,413,0,10,3,0,0,17,11,1,29,22,17,0,0,0,41,7,11,38.9,Spain
David Soria,es ESP,GK,Sevilla,24,1993,14.0,273,377,72.4,8315,6742,29,29,100.0,132,137,96.4,111,210,52.9,0,0.0,0.0,0.0,0,3,0,0,0,1,100.0,1,0,0,1,1,0,0,0,0,2,3,13,2,Matches,377,247,130,32,0,0,0,0,0,0,0,0,273,0,0,1,0,0,0,1,0,0,2,0,0,0,0,18,5,1,83.3,Spain
David Timor,es ESP,"MF,DF",Girona,27,1989,10.3,379,470,80.6,7227,2560,172,192,89.6,136,160,85.0,53,87,60.9,0,0.2,0.2,-0.2,6,45,1,0,51,17,38.9,7,7,3,7,18,11,10,5,5,20,37,30,1,Matches,470,454,13,13,0,24,3,0,0,0,0,0,379,3,4,8,0,0,16,10,0,3,20,10,0,0,0,65,22,12,64.7,Spain
David Zurutuza,es ESP,MF,Real Sociedad,31,1986,24.9,987,1165,84.7,16088,4090,512,580,88.3,374,427,87.6,80,104,76.9,2,1.2,1.4,+0.8,11,125,11,1,118,49,40.8,22,25,2,20,49,29,32,10,22,41,90,24,1,Matches,1165,1143,12,9,5,7,6,3,0,0,0,0,987,10,14,2,0,0,44,47,1,6,41,36,0,0,0,160,30,31,49.2,Spain
Denis Cheryshev,ru RUS,"MF,FW",Villarreal,26,1990,10.3,224,334,67.1,3582,1127,120,149,80.5,83,126,65.9,15,32,46.9,1,3.5,1.5,-2.5,17,21,15,6,38,27,26.1,12,10,5,6,23,17,18,1,17,13,40,10,0,Matches,334,324,5,1,1,2,27,2,1,0,0,0,224,5,10,2,0,0,21,14,5,27,13,16,1,0,0,50,12,16,42.9,Spain
Denis Suárez,es ESP,"MF,FW",Barcelona,23,1994,6.6,312,387,80.6,4244,1048,193,218,88.5,81,97,83.5,16,31,51.6,2,2.7,1.8,-0.7,14,17,11,1,27,11,37.5,3,8,0,3,8,5,7,0,7,2,13,3,0,Matches,387,351,31,7,3,1,21,3,21,8,9,0,312,5,6,1,0,0,6,10,0,21,2,9,0,0,0,30,2,2,50.0,Spain
