Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total_Passing,Att_Total_Passing,Cmp%_Total,TotDist,PrgDist,Cmp_Short_Passing,Att_Short_Passing,Cmp%_Short,Cmp_Medium_Passing,Att_Medium_Passing,Cmp%_Medium,Cmp_Long_Passing,Att_Long_Passing,Cmp%_Long,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Tkl_Tackles,Tkl,TklW_Defense,Def 3rd,Mid 3rd,Att 3rd,Tkl_Challenges,Att_Defense,Tkl%,Lost_Defense,Blocks_Defense,Sh,Pass,Int_Defense,Tkl+Int,Clr,Att_PassingTypes,Live,Dead,FK,TB,Sw,Crs_PassingTypes,TI,CK,In,Out,Str,Cmp_PassingTypes,Off_PassingTypes,Blocks_PassingTypes,CrdY,CrdR,2CrdY,Fls,Fld,Off_Misc,Crs_Misc,Int_Misc,TklW_Misc,PKwon,PKcon,OG,Recov,Won,Lost_Misc,Won%,League
Prince-Désir Gouano,fr FRA,DF,Amiens,23,1993,30.5,860,1079,79.7,16195,6316,291,330,88.2,489,562,87.0,70,157,44.6,0,0.1,0.2,-0.1,2,20,2,1,46,42,71.0,32,8,2,22,31,9,58,47,11,49,91,191,6,Matches,1079,1038,37,37,0,3,2,0,0,0,0,0,860,4,8,4,3,2,26,26,0,2,49,29,0,0,0,166,92,67,57.9,France
Préjuce Nakoulma,bf BFA,FW,Nantes,30,1987,12.8,264,344,76.7,3394,482,152,189,80.4,71,88,80.7,12,16,75.0,0,0.9,0.9,-0.9,13,11,5,1,30,10,28.6,3,6,1,2,7,5,2,0,2,5,15,0,0,Matches,344,330,13,1,0,0,5,1,0,0,0,0,264,1,10,4,0,0,34,26,11,5,5,8,0,0,0,44,17,42,28.8,France
Quentin Beunardeau,fr FRA,GK,Metz,23,1994,0.4,11,20,55.0,526,493,0,0,,2,2,100.0,9,18,50.0,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,20,12,8,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,France
Quentin Boisgard,fr FRA,MF,Toulouse,20,1997,2.0,55,87,63.2,732,238,33,43,76.7,13,22,59.1,4,7,57.1,0,0.1,0.1,-0.1,2,9,2,0,11,2,0.0,0,2,0,0,3,3,2,0,2,0,2,1,0,Matches,87,84,3,0,0,0,9,0,2,1,1,0,55,0,7,1,0,0,4,3,1,9,0,2,0,0,0,8,4,5,44.4,France
Quentin Cornette,fr FRA,"FW,MF",Amiens,23,1994,5.0,97,139,69.8,1212,470,55,65,84.6,26,36,72.2,4,14,28.6,2,0.9,0.5,+1.1,6,16,2,0,20,11,23.1,5,3,3,3,13,10,7,0,7,3,14,5,0,Matches,139,132,4,1,1,0,6,0,3,2,1,0,97,3,2,1,0,0,10,10,0,6,3,8,0,0,0,37,1,5,16.7,France
Rachid Ghezzal,dz ALG,"FW,MF",Monaco,25,1992,11.2,402,568,70.8,6454,1812,223,275,81.1,127,175,72.6,39,75,52.0,3,2.7,2.0,+0.3,16,36,13,3,57,31,20.6,6,22,3,7,34,27,17,0,17,11,42,2,1,Matches,568,522,42,12,7,6,53,5,25,16,4,0,402,4,19,2,1,0,20,18,7,53,11,24,0,0,0,71,9,22,29.0,France
Racine Coly,sn SEN,DF,Nice,21,1995,6.9,374,435,86.0,5511,1558,218,232,94.0,133,154,86.4,15,30,50.0,0,0.1,0.3,-0.1,1,33,2,1,40,15,47.4,9,5,1,9,19,10,5,2,3,15,30,18,0,Matches,435,370,65,16,0,1,14,49,0,0,0,0,374,0,7,3,0,0,17,8,1,14,15,12,0,0,0,35,11,6,64.7,France
Radamel Falcao,co COL,FW,Monaco,31,1986,23.7,438,563,77.8,5326,622,275,340,80.9,112,145,77.2,10,18,55.6,4,1.9,1.2,+2.1,16,26,6,1,37,11,15.4,0,8,3,2,13,11,13,3,10,10,21,11,0,Matches,563,507,54,0,1,0,8,1,0,0,0,0,438,2,12,1,0,0,41,50,9,8,10,6,0,0,1,82,37,69,34.9,France
Rafael,br BRA,DF,Lyon,27,1990,20.1,990,1250,79.2,14264,4955,616,678,90.9,298,386,77.2,48,112,42.9,2,2.9,2.1,-0.9,21,74,15,12,88,54,51.2,30,18,6,22,43,21,20,3,17,42,96,53,0,Matches,1250,1019,226,15,0,5,63,211,0,0,0,0,990,5,30,9,0,0,34,26,2,63,42,28,0,0,1,122,27,28,49.1,France
Ramy Bensebaini,dz ALG,DF,Rennes,22,1995,26.0,1084,1449,74.8,19103,7006,463,543,85.3,480,595,80.7,104,225,46.2,1,2.1,1.4,-1.1,9,76,12,7,107,56,47.3,31,21,4,26,55,29,24,16,8,37,93,177,1,Matches,1449,1231,213,45,0,13,62,168,0,0,0,0,1084,5,33,6,0,0,38,40,4,62,37,39,0,3,1,164,71,29,71.0,France
Rayan Souici,fr FRA,MF,Saint-Étienne,19,1998,0.1,5,5,100.0,56,19,2,2,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,0,0,0,0,Matches,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,France
Raïs M'Bolhi,dz ALG,GK,Rennes,31,1986,1.0,9,24,37.5,345,244,0,0,,5,6,83.3,4,18,22.2,0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,Matches,24,16,8,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,France
Renaud Cohade,fr FRA,MF,Metz,32,1984,36.6,1545,2019,76.5,30809,10245,633,746,84.9,656,826,79.4,246,395,62.3,3,3.5,3.1,-0.5,43,270,36,13,312,143,38.7,63,71,9,46,119,73,70,10,60,53,196,91,0,Matches,2019,1927,85,44,2,54,65,12,8,2,3,0,1545,7,41,6,0,0,52,27,3,65,53,86,0,0,0,266,87,96,47.5,France
Rene Krhin,si SVN,MF,Nantes,27,1990,14.6,424,508,83.5,6711,2207,225,248,90.7,144,176,81.8,36,52,69.2,0,0.2,0.3,-0.2,2,30,5,0,36,18,17.6,7,11,0,3,17,14,11,2,9,16,34,39,0,Matches,508,494,13,13,0,8,0,0,0,0,0,0,424,1,5,5,0,0,17,24,1,0,16,12,0,0,0,66,41,45,47.7,France
Robert Berić,si SVN,FW,Saint-Étienne,26,1991,11.6,126,182,69.2,1379,214,75,104,72.1,23,34,67.6,4,5,80.0,1,0.7,0.8,+0.3,4,4,0,0,7,6,6.3,1,3,2,1,16,15,9,1,8,5,11,4,0,Matches,182,159,23,1,0,1,3,2,0,0,0,0,126,0,9,0,0,0,27,21,15,3,5,4,1,0,0,24,16,35,31.4,France
Rolando,pt POR,DF,Marseille,31,1985,27.9,1210,1354,89.4,24062,8011,408,433,94.2,589,639,92.2,182,243,74.9,0,0.2,0.3,-0.2,3,40,2,0,60,44,57.5,28,15,1,23,40,17,22,14,8,37,81,126,0,Matches,1354,1312,40,39,2,21,0,1,0,0,0,0,1210,2,3,5,0,0,20,15,2,0,37,29,0,1,1,162,52,37,58.4,France
Romain Amalfitano,fr FRA,MF,Dijon,27,1989,30.0,1148,1412,81.3,22413,6357,449,505,88.9,481,537,89.6,181,281,64.4,3,1.8,2.0,+1.2,23,121,23,4,146,59,36.2,18,38,3,25,69,44,29,7,22,85,144,35,2,Matches,1412,1379,25,16,8,26,20,6,2,0,1,0,1148,8,28,5,0,0,35,52,0,20,85,37,0,0,0,228,13,29,31.0,France
Romain Danzé,fr FRA,DF,Rennes,31,1986,7.6,344,448,76.8,5596,2281,170,198,85.9,137,171,80.1,27,54,50.0,0,0.1,0.1,-0.1,3,30,1,0,33,12,61.5,3,4,5,8,13,5,11,2,9,3,15,34,0,Matches,448,356,90,6,0,3,18,84,0,0,0,0,344,2,9,2,0,0,7,1,0,18,3,7,0,0,0,31,14,9,60.9,France
Romain Genevois,ht HAI,DF,Caen,29,1987,20.1,577,810,71.2,11714,4968,197,244,80.7,276,335,82.4,94,188,50.0,1,0.3,0.7,+0.7,6,41,11,10,50,48,53.8,27,13,8,21,39,18,25,11,14,31,79,76,0,Matches,810,725,84,17,0,13,47,64,2,0,0,0,577,1,26,4,1,0,26,15,0,47,31,28,0,0,0,99,45,31,59.2,France
Romain Hamouma,fr FRA,FW,Saint-Étienne,30,1987,20.5,469,662,70.8,7053,1990,253,306,82.7,138,191,72.3,45,93,48.4,3,4.8,3.6,-1.8,34,30,15,7,45,19,4.5,7,6,6,1,22,21,15,4,11,13,32,8,1,Matches,662,556,103,30,3,2,106,12,50,17,28,1,469,3,23,4,0,0,17,37,12,106,13,13,1,0,0,72,18,32,36.0,France
Romain Perraud,fr FRA,FW,Nice,19,1997,0.0,2,3,66.7,35,25,1,2,50.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,3,2,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,France
Romain Thomas,fr FRA,DF,Angers,29,1988,27.4,967,1196,80.9,19892,8700,323,353,91.5,485,552,87.9,148,269,55.0,0,1.0,0.8,-1.0,5,53,1,0,60,31,48.3,16,15,0,14,29,15,32,19,13,34,65,151,1,Matches,1196,1143,47,46,0,11,1,1,0,0,0,0,967,6,5,5,0,0,27,25,3,1,34,21,0,2,1,125,74,45,62.2,France
Rominigue Kouamé,ml MLI,"DF,MF",Lille,20,1996,2.2,119,139,85.6,1949,491,62,75,82.7,43,49,87.8,11,12,91.7,1,0.5,0.1,+0.5,6,6,2,1,10,5,66.7,2,2,1,2,3,1,1,0,1,5,10,0,0,Matches,139,127,12,1,0,0,3,11,0,0,0,0,119,0,0,0,0,0,3,2,0,3,5,2,0,1,0,18,0,4,0.0,France
Ronaël Pierre-Gabriel,fr FRA,DF,Saint-Étienne,19,1998,13.0,523,642,81.5,8211,3177,268,302,88.7,212,250,84.8,29,55,52.7,0,0.3,0.4,-0.3,6,35,4,1,52,43,60.7,33,7,3,17,28,11,11,2,9,9,52,35,0,Matches,642,490,147,10,1,1,12,137,0,0,0,0,523,5,14,2,1,0,14,15,0,12,9,31,0,1,0,48,7,15,31.8,France
Ronny Rodelin,fr FRA,"FW,MF",Caen,27,1989,35.1,952,1372,69.4,17131,5216,446,585,76.2,368,500,73.6,118,198,59.6,6,7.4,5.6,-1.4,59,133,37,11,220,33,19.0,7,18,8,8,42,34,21,2,19,28,61,41,1,Matches,1372,1321,40,1,5,41,78,12,0,0,0,0,952,11,36,1,0,0,23,32,13,78,28,22,0,0,0,175,140,90,60.9,France
Rony Lopes,pt POR,"FW,MF",Monaco,21,1995,28.1,588,842,69.8,7952,2347,373,444,84.0,161,243,66.3,22,74,29.7,5,5.3,5.4,-0.3,41,40,43,10,89,55,26.9,15,27,13,21,78,57,23,2,21,16,71,22,0,Matches,842,811,28,6,2,4,94,17,5,3,2,0,588,3,41,2,0,0,37,38,6,94,16,32,1,0,0,145,13,48,21.3,France
Ruben Aguilar,fr FRA,DF,Montpellier,24,1993,27.3,1186,1545,76.8,17103,7898,751,832,90.3,330,468,70.5,66,147,44.9,2,3.7,2.5,-1.7,36,91,32,21,130,91,50.7,37,41,13,36,71,35,25,3,22,37,128,90,0,Matches,1545,1187,349,11,2,10,95,338,0,0,0,0,1186,9,43,2,0,0,29,49,3,95,37,50,0,0,0,174,28,35,44.4,France
Régis Gurtner,fr FRA,GK,Amiens,30,1986,37.0,648,1255,51.6,25872,22427,43,43,100.0,214,217,98.6,390,992,39.3,0,0.0,0.1,0.0,0,29,0,0,0,1,100.0,1,0,0,1,1,0,0,0,0,4,5,15,4,Matches,1255,719,536,175,0,0,0,0,0,0,0,0,648,0,2,2,0,0,1,9,0,0,4,0,0,1,0,45,6,0,100.0,France
Rémi Walter,fr FRA,"MF,FW",Nice,22,1995,5.5,206,234,88.0,3283,666,104,112,92.9,81,89,91.0,14,20,70.0,0,0.1,0.2,-0.1,4,21,3,1,20,11,42.9,4,6,1,3,7,4,2,1,1,5,16,3,0,Matches,234,230,4,1,0,3,2,2,1,1,0,0,206,0,4,0,0,0,10,0,0,2,5,7,0,0,0,32,7,7,50.0,France
Rémi Walter,fr FRA,MF,Troyes,22,1995,11.1,351,427,82.2,5649,1538,193,218,88.5,109,129,84.5,34,51,66.7,1,0.1,0.2,+0.9,2,39,2,1,36,23,8.7,9,13,1,2,23,21,7,3,4,11,34,14,0,Matches,427,417,10,9,0,4,7,0,1,1,0,0,351,0,5,1,0,0,10,7,0,7,11,10,0,0,0,91,9,32,22.0,France
Rémy Cabella,fr FRA,"FW,MF",Marseille,27,1990,0.7,30,37,81.1,384,142,18,19,94.7,6,12,50.0,1,1,100.0,0,0.0,0.1,0.0,0,5,1,0,5,7,50.0,2,2,3,2,4,2,0,0,0,1,8,0,0,Matches,37,36,1,0,0,0,0,1,0,0,0,0,30,0,0,0,0,0,2,2,0,0,1,4,0,0,0,4,0,0,,France
Rémy Cabella,fr FRA,"MF,FW",Saint-Étienne,27,1990,25.1,1243,1571,79.1,18836,5305,696,795,87.5,398,491,81.1,97,159,61.0,6,6.0,6.3,0.0,49,151,37,4,208,58,23.3,29,22,7,17,73,56,31,0,31,14,72,4,2,Matches,1571,1454,105,53,8,10,69,16,30,9,8,0,1243,12,41,3,0,0,19,68,5,69,14,39,0,0,0,152,9,25,26.5,France
Rémy Vercoutre,fr FRA,GK,Caen,37,1980,34.5,621,1064,58.4,26113,22663,17,18,94.4,169,172,98.3,435,870,50.0,0,0.0,0.1,0.0,1,32,1,0,0,2,100.0,2,0,0,2,2,0,0,0,0,2,4,14,2,Matches,1064,619,443,183,0,4,0,0,0,0,0,0,621,2,1,1,1,0,0,2,0,0,2,2,0,0,1,26,7,1,87.5,France
Saidy Janko,gm GAM,DF,Saint-Étienne,21,1995,15.8,623,813,76.6,9228,3076,384,434,88.5,198,265,74.7,29,66,43.9,0,0.8,0.9,-0.8,4,54,11,7,61,43,58.3,25,14,4,14,24,10,21,1,20,14,57,50,0,Matches,813,618,194,10,0,1,57,183,1,0,0,0,623,1,33,4,0,0,23,12,0,57,14,30,0,1,0,82,16,17,48.5,France
Saliou Ciss,sn SEN,"DF,MF",Angers,27,1989,1.6,42,62,67.7,602,273,28,32,87.5,10,19,52.6,3,4,75.0,0,0.0,0.1,0.0,0,3,2,0,5,3,40.0,1,1,1,2,5,3,0,0,0,2,5,1,0,Matches,62,62,0,0,0,0,4,0,0,0,0,0,42,0,3,0,0,0,0,2,1,4,2,2,0,0,0,10,0,4,0.0,France
Samuel Grandsir,fr FRA,"FW,MF",Troyes,20,1996,28.9,663,943,70.3,9643,2818,385,461,83.5,186,255,72.9,43,106,40.6,4,4.0,3.7,0.0,33,56,40,12,108,69,28.8,39,18,12,21,73,52,31,3,28,23,92,19,1,Matches,943,917,22,0,6,13,83,12,4,0,0,0,663,4,48,3,0,0,52,44,13,83,23,43,0,0,0,173,12,45,21.1,France
Samuel Moutoussamy,cd COD,MF,Nantes,20,1996,4.8,123,153,80.4,2069,704,56,65,86.2,49,57,86.0,12,19,63.2,0,0.2,0.6,-0.2,5,11,6,2,26,15,62.5,6,7,2,5,8,3,7,1,6,3,18,4,0,Matches,153,140,13,0,0,2,3,13,0,0,0,0,123,0,0,0,0,0,5,2,0,3,3,7,0,0,0,20,6,3,66.7,France
Sanjin Prcić,ba BIH,MF,Rennes,23,1993,17.4,805,929,86.7,15355,4330,328,357,91.9,316,344,91.9,131,176,74.4,2,0.4,0.8,+1.6,7,104,10,2,118,37,20.5,9,24,4,8,39,31,19,5,14,30,67,25,0,Matches,929,905,20,19,1,25,5,0,0,0,0,0,805,4,8,3,0,0,14,10,0,5,30,18,0,0,0,140,11,11,50.0,France
Santy Ngom,sn SEN,"FW,MF",Nantes,24,1993,5.2,115,156,73.7,1383,338,64,79,81.0,24,33,72.7,6,13,46.2,0,0.6,0.5,-0.6,9,10,2,0,11,10,12.5,5,5,0,1,8,7,9,1,8,2,12,2,0,Matches,156,154,2,0,1,2,4,1,0,0,0,0,115,0,5,1,0,0,22,19,2,4,2,5,0,0,0,25,14,19,42.4,France
Saîf-Eddine Khaoui,tn TUN,"MF,FW",Troyes,22,1995,21.7,483,746,64.7,7098,3108,273,346,78.9,128,197,65.0,40,106,37.7,2,2.6,2.6,-0.6,31,53,16,1,72,57,30.0,22,27,8,15,50,35,12,2,10,27,84,9,0,Matches,746,626,113,37,5,3,104,4,71,34,31,0,483,7,25,1,0,0,40,26,1,104,27,25,0,0,0,119,9,20,31.0,France
Sekou Baradji,fr FRA,MF,Amiens,33,1984,0.1,2,4,50.0,27,0,1,2,50.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,Matches,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,100.0,France
Serge Gakpé,tg TOG,"FW,MF",Amiens,30,1987,20.3,348,508,68.5,4988,1791,204,265,77.0,114,156,73.1,16,33,48.5,3,1.1,1.0,+1.9,17,39,9,1,58,16,22.2,9,7,0,6,27,21,18,1,17,10,26,15,0,Matches,508,500,8,2,1,2,27,4,2,0,2,0,348,0,23,1,0,0,18,16,8,27,10,11,0,0,0,89,17,38,30.9,France
Sergi Darder,es ESP,MF,Lyon,23,1993,2.3,123,143,86.0,1901,462,70,73,95.9,37,43,86.0,11,19,57.9,0,0.1,0.1,-0.1,2,8,1,0,15,9,14.3,1,5,3,1,7,6,0,0,0,3,12,3,0,Matches,143,140,2,2,0,2,0,0,0,0,0,0,123,1,2,2,1,1,4,0,0,0,3,3,0,0,0,11,4,1,80.0,France
Seybou Koita,ne NIG,FW,Amiens,23,1994,2.4,40,58,69.0,521,135,20,26,76.9,9,13,69.2,3,6,50.0,0,0.1,0.1,-0.1,2,2,2,0,7,1,100.0,1,0,0,1,1,0,0,0,0,0,1,2,0,Matches,58,53,5,0,0,1,2,0,0,0,0,0,40,0,3,0,0,0,2,2,2,2,0,1,0,0,0,9,5,8,38.5,France
Seydou Sy,sn SEN,GK,Monaco,21,1995,2.8,60,93,64.5,2042,1691,8,8,100.0,21,21,100.0,31,63,49.2,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2,0,Matches,93,46,46,10,0,0,0,0,0,0,0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,50.0,France
Simon Falette,gn GUI,DF,Metz,25,1992,1.0,62,67,92.5,1510,500,15,16,93.8,30,31,96.8,17,20,85.0,0,0.0,0.0,0.0,0,2,0,0,2,0,,0,0,0,0,0,0,0,0,0,1,1,8,0,Matches,67,62,5,3,0,4,0,2,0,0,0,0,62,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10,2,1,66.7,France
Sloan Privat,fr FRA,FW,Guingamp,28,1989,0.0,1,1,100.0,4,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,France
Somália,br BRA,"MF,FW",Toulouse,28,1988,22.2,482,643,75.0,6898,2223,268,324,82.7,164,213,77.0,21,42,50.0,0,1.8,1.2,-1.8,21,42,9,5,68,65,25.9,21,36,8,14,54,40,34,2,32,34,99,35,0,Matches,643,617,23,3,2,2,32,19,0,0,0,0,482,3,20,2,0,0,27,51,2,32,34,45,0,0,0,129,29,53,35.4,France
Soualiho Meïté,fr FRA,MF,Bordeaux,23,1994,14.8,593,711,83.4,9182,1871,321,359,89.4,199,226,88.1,47,70,67.1,2,1.2,1.0,+0.8,15,36,7,2,60,25,28.1,4,19,2,9,32,23,22,6,16,23,48,13,1,Matches,711,689,19,18,6,8,10,1,0,0,0,0,593,3,14,0,0,0,20,22,0,10,23,13,0,1,0,127,29,17,63.0,France
Soualiho Meïté,fr FRA,MF,Monaco,23,1994,1.1,36,44,81.8,576,184,21,23,91.3,11,12,91.7,2,5,40.0,0,0.0,0.0,0.0,1,3,0,0,1,2,40.0,1,1,0,2,5,3,1,0,1,3,5,3,0,Matches,44,43,1,1,0,1,0,0,0,0,0,0,36,0,2,0,0,0,2,2,0,0,3,1,0,0,0,5,0,2,0.0,France
Souleymane Camara,sn SEN,FW,Montpellier,34,1982,10.4,171,266,64.3,2451,490,99,124,79.8,49,82,59.8,12,21,57.1,2,0.9,0.6,+1.1,11,12,5,0,21,6,0.0,0,5,1,0,3,3,3,1,2,2,8,15,0,Matches,266,249,12,0,2,4,11,1,0,0,0,0,171,5,14,1,0,0,12,20,11,11,2,4,0,0,0,28,31,40,43.7,France
Stanley N'Soki,fr FRA,DF,Paris S-G,18,1999,0.3,16,16,100.0,202,102,9,9,100.0,5,5,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,Matches,16,16,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,France
Steeve Yago,bf BFA,DF,Toulouse,24,1992,17.5,570,734,77.7,9213,4743,324,373,86.9,188,236,79.7,47,97,48.5,0,0.6,0.6,-0.6,6,54,10,4,67,49,54.1,28,17,4,20,37,17,16,7,9,34,83,64,1,Matches,734,522,211,24,1,2,18,187,0,0,0,0,570,1,20,7,0,0,42,25,1,18,34,36,0,0,1,93,16,12,57.1,France
Stef Peeters,be BEL,MF,Caen,25,1992,12.3,348,555,62.7,6624,2858,151,185,81.6,130,176,73.9,58,143,40.6,2,2.9,2.5,-0.9,31,57,9,0,73,22,19.4,6,14,2,6,31,25,17,3,14,7,29,11,0,Matches,555,447,102,40,3,9,96,1,58,22,30,3,348,6,22,4,0,0,23,5,0,96,7,11,0,0,0,69,7,7,50.0,France
Stevan Jovetić,me MNE,FW,Monaco,27,1989,8.4,172,257,66.9,2499,641,102,141,72.3,50,74,67.6,9,17,52.9,1,0.4,0.6,+0.6,8,16,8,0,32,4,0.0,0,3,1,0,9,9,5,0,5,3,7,3,0,Matches,257,250,5,0,3,2,4,3,0,0,0,0,172,2,7,1,0,0,15,11,7,4,3,4,0,0,0,36,26,31,45.6,France
Steve Mandanda,fr FRA,GK,Marseille,32,1985,30.0,630,892,70.6,18498,13723,65,65,100.0,320,326,98.2,244,493,49.5,0,0.0,0.0,0.0,0,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,10,3,Matches,892,627,261,75,0,3,0,0,0,0,0,0,630,4,3,0,0,0,1,2,0,0,0,0,0,1,0,34,7,0,100.0,France
Steven Fortes,cv CPV,DF,Toulouse,25,1992,1.7,64,79,81.0,1384,697,16,17,94.1,36,42,85.7,11,19,57.9,0,0.0,0.0,0.0,0,13,0,0,12,4,33.3,3,1,0,1,3,2,0,0,0,3,7,6,0,Matches,79,77,2,2,0,0,0,0,0,0,0,0,64,0,0,1,0,0,3,0,0,0,3,2,0,0,0,17,1,2,33.3,France
Stiven Mendoza,co COL,"FW,MF",Amiens,25,1992,11.5,261,364,71.7,3775,1205,149,185,80.5,76,102,74.5,19,37,51.4,0,0.7,1.0,-0.7,13,22,6,2,23,18,18.2,7,7,4,2,11,9,11,1,10,15,33,8,0,Matches,364,327,35,8,3,1,33,2,21,8,9,0,261,2,21,0,0,0,9,8,0,33,15,10,0,0,0,68,6,18,25.0,France
Stéphane Bahoken,cm CMR,FW,Strasbourg,25,1992,18.5,234,340,68.8,3132,700,143,173,82.7,64,90,71.1,10,21,47.6,1,1.7,1.7,-0.7,13,7,17,8,22,16,18.2,3,8,5,4,22,18,18,1,17,9,25,1,0,Matches,340,313,27,2,0,0,42,4,1,0,0,0,234,0,24,5,0,0,46,20,21,42,9,11,0,1,0,48,28,54,34.1,France
Stéphane Darbion,fr FRA,"FW,MF",Troyes,33,1984,19.0,531,712,74.6,7314,2865,325,378,86.0,145,199,72.9,30,63,47.6,2,2.7,3.0,-0.7,20,46,33,15,82,19,12.5,13,4,2,5,40,35,21,2,19,20,39,17,0,Matches,712,667,44,7,2,1,75,15,21,9,2,0,531,1,24,2,0,0,15,31,5,75,20,14,1,0,0,100,12,28,30.0,France
Stéphane Ruffier,fr FRA,GK,Saint-Étienne,30,1986,34.6,782,1142,68.5,23734,17900,78,79,98.7,379,382,99.2,325,677,48.0,0,0.0,0.0,0.0,0,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,14,1,Matches,1142,761,380,104,0,3,0,0,0,0,0,0,782,1,3,1,1,0,0,1,0,0,0,0,0,0,0,52,4,2,66.7,France
Stéphane Sessègnon,bj BEN,"MF,FW",Montpellier,33,1984,10.9,392,502,78.1,6781,1664,206,230,89.6,128,161,79.5,47,81,58.0,2,1.0,0.9,+1.0,17,49,12,2,70,4,14.3,2,2,0,1,7,6,0,0,0,0,4,2,0,Matches,502,446,53,20,9,5,30,10,21,8,10,0,392,3,11,1,0,0,8,20,0,30,0,4,0,0,0,59,6,9,40.0,France
Suk Hyun-jun,kr KOR,FW,Troyes,26,1991,13.3,170,317,53.6,1997,498,115,166,69.3,33,81,40.7,6,12,50.0,0,0.9,0.5,-0.9,12,9,4,1,17,6,11.1,2,2,2,1,9,8,10,0,10,1,7,7,0,Matches,317,283,32,1,0,1,15,0,0,0,0,0,170,2,22,5,0,0,44,34,4,15,1,5,0,0,0,29,75,68,52.4,France
Tanguy Ndombele,fr FRA,MF,Amiens,20,1996,2.6,86,114,75.4,1450,507,41,50,82.0,35,41,85.4,9,21,42.9,0,0.1,0.2,-0.1,4,10,3,0,17,6,25.0,2,4,0,1,4,3,4,0,4,5,11,3,0,Matches,114,109,5,1,1,4,4,0,4,3,0,0,86,0,1,0,0,0,1,5,0,4,5,5,0,0,0,18,3,2,60.0,France
Tanguy Ndombele,fr FRA,MF,Lyon,20,1996,26.1,1360,1530,88.9,21827,6224,674,738,91.3,554,598,92.6,88,105,83.8,6,4.5,2.8,+1.5,44,132,25,2,178,62,27.5,23,31,8,11,40,29,53,8,45,36,98,9,0,Matches,1530,1497,28,22,12,4,6,5,1,1,0,0,1360,5,23,5,0,0,34,70,0,6,36,39,1,0,0,207,17,8,68.0,France
Terence Kongolo,nl NED,DF,Monaco,23,1994,2.9,118,155,76.1,1843,582,69,78,88.5,40,55,72.7,9,17,52.9,0,0.3,0.2,-0.3,1,9,4,3,7,6,0.0,4,2,0,0,2,2,5,3,2,5,11,14,0,Matches,155,117,38,3,0,0,11,35,0,0,0,0,118,0,6,0,0,0,5,4,0,11,5,4,0,0,0,24,4,0,100.0,France
Thiago Maia,br BRA,"MF,DF",Lille,20,1997,27.4,1482,1759,84.3,25731,8376,615,690,89.1,639,724,88.3,153,223,68.6,0,0.4,1.1,-0.4,14,151,13,1,190,55,24.6,26,26,3,15,61,46,32,10,22,61,116,47,1,Matches,1759,1684,69,36,3,8,8,33,0,0,0,0,1482,6,23,3,1,1,32,21,1,8,61,40,0,1,0,266,19,22,46.3,France
Thiago Mendes,br BRA,MF,Lille,25,1992,25.5,1175,1392,84.4,18638,5569,593,648,91.5,387,443,87.4,110,170,64.7,4,2.8,2.2,+1.2,43,138,20,1,164,25,21.7,10,11,4,5,23,18,21,3,18,25,50,29,0,Matches,1392,1300,78,28,4,12,31,28,21,10,9,0,1175,14,16,4,1,1,38,45,3,31,25,16,0,0,0,168,21,14,60.0,France
